PID,AGE,GENDER,SES,CACT1_1,CACT1_1A,CACT1_2,CACT1_2A,CACT1_3,CACT1_3A,CACT1_4,CACT1_4A,CACT1_5,CACT1_5A,CACT1_6,CACT1_6A,CACT1_7,CACT1_7A,CACT2_1,CACT2_2,CACT2_1A,CACT2_2A,CACT4,CACT4_1A,CACT5_1,CACT5_1A,CACT5_2,CACT5_2A,CACT5_3,CACT5_3A,CACT6_1,CACT6_1A,CACT6_2,CACT6_2A,CACT6_3,CACT6_3A,CACT6_4,CACT6_4A,CACT6_5,CACT6_5A,CACT6_6,CACT6_6A,CACT8_1,CACT8_1A,CACT8_2,CACT8_2A,CACT8_3,CACT8_3A,CEIE1_1,CEIE1_2,CEIE1_3,CEIE1_4,CEIE1_5,CEIE1_6,CEIE1_7,CEIE1_8,CEIE1_9,CEIE1_10,CEIE1_11,CEIE1_12,CEIE1_13,CEIE1_14,CEIE1_15,CEIE1_16,CEIE2_1,CEIE2_2,CEIE2_3
5c6499e94fec600001c2c3a5,24,2,3,1,1,1,8.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,9.7,1,8.7,0,,0,,1,5,1,6.4,0,,1,1.4,0,,0,,0,,9.5,5.1,6.2,2.5,0.1,7,8.3,9.8,9.7,0.1,8.3,3.2,7.6,5.3,0.2,0.2,5,5.1,6.6
5c64c8ce608a000001fbb3d9,18,2,7,1,1,1,7.6,1,1,1,1,0,,0,,0,,0,0,,,1,1,0,,1,5.1,1,8.8,0,,0,,1,2.4,1,2.5,0,,0,,0,,1,5.1,0,,10,9.4,9.7,8.3,7.2,5.6,9.5,9.4,9,6.7,9.4,9.5,7.2,7.3,2.5,9,10,10,10
5c677d2d2b1fb000018c6e87,23,2,8,1,1,1,8.3,1,4.1,0,,1,5,1,2.4,1,5.6,1,0,8.6,,1,2,1,8.4,1,10,1,7.6,1,7.3,1,4.9,1,4.8,1,1.7,0,,0,,0,,1,4.1,0,,9.4,9.4,8.9,6.7,8.5,8.8,7.8,7.9,9.7,5.6,9.7,9.8,7.7,9.1,8.9,8.1,9,9.1,9.1
5c677fbadcdfb700014b04f3,20,2,8,0,,1,7.4,0,,1,2.6,1,3.6,0,,0,,1,1,7.8,7.8,0,,1,1.2,1,7.7,1,9.9,1,4,0,,0,,1,2.3,0,,0,,0,,0,,0,,8.6,4.1,5.6,6.5,3.9,5.9,5.6,7.8,8.7,2.1,7.8,8.6,7.7,5.4,3,5.5,6.2,7,8.1
5c6892c0fe4e380001676890,25,2,8,0,,1,8.3,0,,0,,0,,0,,1,0.2,0,0,,,0,,0,,1,6.8,1,8.5,0,,1,3.1,1,3.3,1,0.5,0,,1,2.3,1,3.8,0,,0,,8.5,8.3,6.2,3.5,8.2,4.9,6.4,8.8,8.5,2.6,5.9,7.7,8.5,4,6.5,5.5,4.9,6,6.7
5c6a0e5ad6c7500001a047b7,21,2,8,0,,1,5.1,0,,0,,0,,1,2.5,1,2.5,0,0,,,1,0,0,,1,5.3,0,,0,,1,2.4,0,,0,,0,,0,,0,,0,,0,,8.4,9.7,7,6,2.1,7.9,6.4,10,10,0,10,7.1,10,6.6,0,2.6,2.5,2.6,2.7
5c6a48ccabaa5c0001d1091b,24,2,6,1,3,1,8.8,1,2.5,1,3.8,1,3,1,1.1,1,2.5,0,0,,,0,,1,2.4,1,4.6,1,7.6,1,2.4,1,5,1,6.4,1,2.5,0,,1,2.7,1,9.5,0,,0,,8.4,9.4,9.6,9.4,8,9.6,9.7,10,10,7.7,9.1,9.5,8.5,9.8,9.6,9.5,9.6,9.5,9.7
5c6b8040afd3e200015064ef,24,2,6,1,3,1,7.6,0,,0,,0,,0,,1,1.3,0,0,,,0,,0,,1,8.4,1,7.3,0,,0,,0,,1,2.6,1,1.3,1,1.4,1,4.6,0,,0,,10,9.9,5.3,7.2,2.1,7.5,7.8,10,10,0.2,5.2,3.1,9.3,2.4,0.9,0.6,6.7,6.5,8.4
5c6ca1a22c57480001374ac5,21,2,7,1,4,1,6.2,0,,0,,1,0.7,0,,1,,1,1,2.6,2.2,0,,0,,1,3.4,1,6,0,,1,3.6,0,,1,3.5,1,3.4,1,3.1,0,,0,,0,,8.5,4.7,8.7,5.3,0.4,5,5.1,8.7,8.9,0.8,5.4,7.3,6.4,3.6,0.7,0.4,7.3,7.4,7.1
5c6d0a74fd5c03000154a80d,21,2,6,1,1,1,8.7,0,,0,,1,3.6,0,,1,1.2,1,0,6.3,,1,0,1,2.2,1,7.8,1,8.7,1,4.9,1,6.3,0,,1,5.5,0,,1,5.4,0,,1,8.3,0,,8.9,8.7,7.9,7.5,6.2,8.4,6.1,8.9,8.1,4.5,7.2,5.7,8.2,5.5,4.3,4.4,6.5,5.4,7.2
5c6d6ed7031a7c0001908352,18,2,6,0,,1,8.5,0,,1,2.5,1,5.1,0,,1,1.1,0,0,,,1,1,0,,1,7.3,1,2.2,1,5.9,1,7.1,1,0.7,1,2.5,0,,1,0.7,0,,0,,0,,3.9,5.1,6.6,5.5,3,7.1,7,9.1,10,2.4,6.9,2.7,6.5,5.7,3.3,3.9,7.5,7.5,7.7
5c6df7bf31a6c600011022a4,25,2,6,1,6,1,10,1,4.9,1,2.2,1,10,1,2.7,1,4.7,1,1,5.2,10,1,3,1,7.6,1,10,1,7.3,1,10,1,5,1,2.5,1,2.5,1,0.3,1,2.5,1,2.4,1,2.4,0,,8.7,7.8,8.9,4.9,7.5,8.6,8.9,8.7,9.5,8.2,6,5.5,7.5,8.1,5.5,6.3,9.5,9.2,9.3
5c6e0dfdf957540001a51027,20,2,8,0,,1,7.6,1,1.2,0,,0,,0,,1,2.4,0,0,,,0,,1,2.3,1,5,0,,0,,1,5,1,2.5,1,2.5,1,2.4,1,2.5,0,,0,,0,,10,10,10,10,8.5,10,6.8,10,9.1,4.5,9.5,9.6,9,9.2,0.4,0.3,4.9,4.9,5.2
5c6f82cb8cafb60001a89438,23,2,3,1,0,1,7,0,,0,,1,2.6,0,,1,2,0,0,,,0,,0,,1,3.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,9.3,8.4,7.8,6,0.5,9.5,5.2,8.4,9.1,2.5,7.5,4.5,8,1.8,6.4,1.1,6.5,6.5,7.4
5c706bd197b40d0001b2ebc3,25,2,7,1,3,1,9.2,0,,0,,1,7.6,0,,1,5.3,0,0,,,0,,0,,1,10,1,8.6,0,,1,5,1,6.2,1,4.4,1,4.1,1,5.8,1,1.1,0,,0,,10,5.1,10,10,8.5,10,10,9.5,10,3.1,10,10,10,10,1.1,1.2,5.2,5.2,3.1
5c70a9cee514010001b40087,18,2,6,0,,1,7.7,0,,0,,0,,1,5.8,1,2.2,0,1,,3.5,1,1,1,0.7,1,5.3,1,3.7,0,,0,,1,6.8,0,,0,,1,1.9,1,3.1,0,,0,,7.3,6.3,6.2,6.1,7.2,5.6,3.1,4.2,10,7.6,7.5,9.4,7.3,0.7,5.7,7.6,8.1,8.1,8.2
5c70eafaf6c9fe00013eeafb,25,2,5,0,,1,4.5,1,1.2,1,6.1,1,6.6,1,7.4,1,3.7,0,0,,,0,,0,,1,6.8,1,4.5,1,2.5,1,10,1,10,1,5.2,1,1.4,1,2.5,0,,0,,0,,7.4,6,8.5,3.8,7.5,5.2,4.9,1,1.4,1.1,6.7,7.2,5.5,4.2,7.4,7.8,7.2,6.7,5.8
5c71b63c4aa8ec0001f2bfc4,18,2,6,0,,1,9.3,1,5.1,1,9.6,1,9.9,1,5.3,1,2.4,1,1,7.6,8.2,1,2,1,7.7,1,9.8,1,7.4,1,7.5,1,2.7,1,2.2,1,5.1,1,2.7,0,,1,2.3,1,2.6,0,,9,7.1,8,6.7,9,10,9.1,10,10,7.8,8.7,9.1,9.7,7.7,7.8,8.6,8.3,8.2,9.3
5c731184fc80140001ebe4ef,21,2,8,1,5,1,7.4,1,2.3,0,,0,,0,,1,2,0,0,,,1,1,1,5,1,7.7,0,,0,,1,4.8,0,,0,,0,,0,,1,0,1,2.4,0,,8,6.8,6.3,7.8,5.6,5.6,7,7.2,7,4,6.7,5.5,6.7,6.4,3.4,3.1,7.4,6.7,7.4
5c73375d94a9400001d2ed7c,24,2,4,0,,1,5.2,0,,1,4.3,1,4.1,1,1.8,1,4.5,1,0,0.6,,0,,0,,1,6.4,1,7.5,0,,0,,1,4.7,1,5.7,1,5.3,1,2.7,1,0,1,2.5,0,,10,10,7.7,10,8.3,8.5,7.9,10,10,6.3,10,9.3,9.9,10,8.4,7,10,9.9,9.8
5c734adab2ffac0001443dfe,23,2,7,0,,1,8.9,0,,1,2.4,1,0.3,0,,1,1.3,0,0,,,0,,0,,1,9.7,1,2.2,0,,1,2.3,1,4.9,1,5.1,0,,0,,0,,0,,0,,7.8,8.6,5.6,7.9,6.6,8.3,7.3,9.5,10,9.6,7.8,7.7,10,7.9,8.5,7.6,8.6,8.5,8.8
5c734fc4f11dda0001ff60cf,23,2,5,0,,1,6.9,0,,0,,1,4.9,1,2.3,0,,0,0,,,1,1,0,,1,8.6,1,5.3,0,,1,4.6,1,1.8,1,3.6,0,,1,3.4,0,,0,,0,,6.4,6.5,7.4,7.1,6.8,7.6,6.1,7.1,7.6,5.9,6.5,7.4,8.1,7.3,7,6.2,7.4,7.4,7.9
5c737ac938ff4500017ba1ad,25,2,8,1,1,1,7.6,0,,1,2.6,1,2.3,1,2.2,1,2,0,0,,,0,,0,,1,9.4,1,5.2,0,,1,2.6,1,1,1,2.5,0,,1,2.5,1,0.8,0,,0,,10,7.4,2.4,3.8,3.6,5.1,3.7,10,10,6.6,9.8,7.9,9.9,1,3,3.7,3.9,2.2,3.3
5c738934807f090001e54001,25,2,3,0,,1,5.5,0,,1,7.6,1,7.7,1,7.7,1,2.5,0,0,,,0,,0,,1,5.2,1,7.8,0,,1,5.1,1,7.8,1,5.1,1,5,1,5,0,,0,,0,,8.8,4.7,6.7,7.5,8.5,7.6,7.6,8.8,9,2.3,7.2,7.6,8.5,7.2,4.1,8.5,8.7,8.8,8.8
5c7464ddaad6370001b88bf0,22,2,6,1,1,1,9.9,0,,1,5.1,1,5,0,,1,4.9,0,0,,,1,2,1,2.5,1,7.5,1,7.5,0,,1,5,1,2.6,1,7.6,1,2.5,1,2.4,1,5,1,0.3,1,2,6.5,5.2,6.5,6.6,4.6,6.5,7.6,9,9.2,4.5,9,7.8,7.7,4.7,3.4,3.6,8,8.2,8.1
5c746b144bb68b00013156b6,23,2,8,1,10,1,9.8,1,1.6,1,4.9,1,5.1,1,3.5,1,1,0,1,,2.5,0,,0,,1,8.8,0,,1,1.4,1,2.4,1,1.1,1,2.6,0,,1,1.2,1,0.6,1,2.4,0,,8.3,8.4,6.6,5.4,5.2,7.1,8,7.8,7.1,1.9,7.9,7.1,7.2,5.2,4.7,4.7,6.7,2.3,7.3
5c748f00300d3d000126ef3b,22,2,6,1,12,1,6.7,0,,1,7.3,1,4.8,1,7,1,4.4,0,1,,2.6,0,,0,,1,6.9,1,5.1,1,4.3,1,5.9,1,3.7,1,5.8,0,,0,,1,5.9,1,5,0,,10,10,10,10,4.9,10,7.4,10,10,3.2,10,10,9.2,9.6,10,10,10,10,10
5c74b8011f0de30010edbc6f,23,2,6,0,,1,10,0,,1,2.6,1,5.1,1,1.5,0,,0,0,,,0,,0,,1,9.5,1,8.7,1,2.3,1,2.3,1,1.2,1,3.3,1,1.3,1,1.1,0,,0,,0,,10,10,10,10,5,10,10,2.8,10,7.6,10,10,10,10,4.5,4.5,10,10,10
5c74c41ddfb7bd00158413eb,22,2,3,0,,1,7.6,0,,1,5,1,7.7,1,5,0,,1,0,5.2,,0,,0,,1,8.7,0,,1,7.6,1,4.9,1,5,1,2.4,1,2.3,1,2.5,1,5,0,,0,,7.9,6.1,6.2,7.6,1.1,7.5,1.3,0.9,2.1,0.4,6.6,7.4,7.7,1.3,0.5,0.3,8.7,9,8.8
5c74e714fc0a2500168face3,18,2,7,0,,1,3.8,0,,1,2.4,0,,0,,1,2.3,0,0,,,0,,0,,1,9.8,1,4.9,1,2.4,1,2.4,1,2.4,1,2.5,0,,1,2.5,0,,0,,0,,3.2,5.3,5.5,6,5.4,4.3,2.9,3.3,2.8,4.5,7,6.8,5.5,4.8,6.1,3.1,7.3,7.6,7.3
5c75fddeeaaa5700166eda46,22,2,5,0,,1,3.7,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,5.1,1,6,0,,1,1.4,0,,1,1.2,0,,1,1.4,1,2.6,0,,0,,8.8,9.1,7.4,3.9,2.7,6.8,8.5,3.4,5.6,0.3,8.1,8.3,7.8,1.8,2.7,1.7,3.8,5.8,4.7
5c76ed4a909522000114e278,24,2,5,0,,1,7.7,0,,1,1.4,1,2.6,1,1.3,1,1.1,0,0,,,0,,0,,1,5,1,2.5,0,,1,0.3,1,1.3,1,5,0,,1,2.4,0,,1,2.4,0,,9.1,9.2,9.6,7.6,0.3,10,9.8,0.1,9.5,5.2,6.1,7.8,9.7,5.9,0.5,0.2,8.4,8.4,8.3
5c76fbb00e1c350001ad3d21,21,2,6,0,,0,,1,0,1,2.3,0,,1,0.2,1,0.2,0,0,,,0,,1,2.5,1,2.2,1,2.1,0,,0,,0,,1,7.1,1,2.1,1,4.7,1,2.5,0,,0,,7.1,8,8,8,5.3,8.3,7.7,8.7,5.8,2,8.1,7.7,8.4,6.4,1.5,2.2,8.6,8.6,8.1
5c77e2214660c40001bc3105,22,2,5,1,10,1,4.9,0,,0,,1,2.4,0,,1,0.4,0,1,,7.6,0,,0,,1,7.6,1,2.7,0,,1,2.6,1,0.7,0,,0,,0,,0,,0,,0,,10,10,7.8,6.2,1.4,7.9,6.1,7.6,8.8,0.9,7.6,9.5,6.6,0.7,1,2.4,7.8,4,7.7
5c79da9fc44ec60016182566,18,2,4,0,,1,4.2,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,4.7,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5.7,6.3,6.9,3.6,4.8,4.3,3,9.2,10,4.4,7.2,5,8.4,4.2,5.1,4.8,4.8,6.7,5.7
5c7a0caaedd568000100f943,22,2,5,1,1,1,7.6,1,1.3,0,,0,,0,,1,3.5,1,1,8,10,0,,1,2.5,1,6.5,1,4.8,1,7.5,1,1.4,1,2.6,1,3.1,0,,1,2.6,0,,0,,0,,7.8,8.8,5.5,7.6,7,10,6.6,10,7.8,5.8,9.9,8.2,7.6,8.5,8.6,5.8,10,10,10
5c7aa7d0c8c9920017d0c5cf,20,2,3,1,1,1,7.4,0,,1,4.6,1,7,1,2.1,1,4.7,0,0,,,0,,1,2.2,1,6.9,1,4.7,1,7.5,1,4.5,1,5.1,1,5.1,1,6.8,1,5.8,1,6.2,0,,0,,8.8,6.5,9,10,8.1,9,9.1,10,9.1,0.8,8.4,8.9,8.8,6.1,3.5,5,9.5,9,10
5c7aae1e98566f00018ef789,20,2,5,0,,1,8.4,0,,0,,1,2.4,1,4.8,0,,0,0,,,0,,1,1.3,1,7.9,1,4.5,0,,1,4.8,1,10,1,4.7,1,2.5,1,4.7,0,,0,,0,,9.3,5.2,9,7.3,8.8,9.8,6.7,9.7,10,0.1,9.7,9.6,9.5,4.1,0.5,1.9,8.8,8.2,7.4
5c7ad2c2e8df4d00160c61b3,25,2,8,1,2,1,5,0,,0,,0,,0,,1,1.1,0,0,,,0,,1,1.2,1,7.6,0,,0,,1,1.3,0,,1,2.4,0,,0,,0,,0,,0,,2.2,1.2,2.1,1.8,0.2,2.1,3.5,7,7.3,0.3,5.7,6.7,8.9,2.6,0.3,0.2,6.7,5.3,6.8
5c7d0fb115c3da000152d967,23,2,7,0,,1,9.2,0,,1,8.1,1,4.4,1,5.1,1,1.6,1,1,6.4,6.9,1,1,1,5.3,1,6.4,1,6.9,1,7.4,1,8.6,1,9.1,1,8.6,1,8.8,1,9.6,1,10,1,6.8,1,1,7.4,9.1,8.8,8.5,9.1,9,8.3,9,7.9,7.9,7.4,8,9.1,7.5,8.1,9.2,7.6,7.5,8.4
5c7d378c32657e0014e614fc,24,2,7,1,3,1,7.5,0,,0,,0,,1,4.8,1,2.4,0,0,,,0,,0,,1,9.4,1,7.5,0,,1,2.4,1,2.4,1,7.6,1,2.3,1,0.3,1,2.5,0,,0,,9.7,9.5,9.6,9.7,2.3,9.5,9.6,9.6,7.8,0.1,9.4,9.8,9.4,0.1,0.1,2.1,9.7,9.7,9.7
5c7da3ac9eabe400116d45e4,23,2,5,0,,1,4.9,0,,0,,1,2.3,0,,0,,1,0,0.3,,0,,0,,1,5.3,0,,1,2.5,0,,0,,1,6.1,1,1.6,0,,0,,0,,0,,8.3,3.3,6.4,3.7,4,3.2,3.4,7.6,9.5,0.7,9,6.6,6.7,1,1,0.3,6.7,5.9,6.7
5c7dd37e4da3e60001b66c89,25,2,5,0,,1,7,1,1.8,1,4.8,1,6.8,1,5,1,2.5,0,0,,,1,2,0,,1,6.9,1,4.6,1,1.8,1,7,1,7.5,1,9.1,1,9.1,1,8.2,1,4.7,0,,0,,9,7.4,6.8,6.6,5,9.8,7,10,9.9,1.5,8.4,7.9,9.6,7.4,1.7,1.7,5.8,5.9,6.2
5c7e7cb4d77df40001880464,24,2,8,0,,1,6.4,0,,1,2.4,1,2.5,0,,1,2.3,0,0,,,1,1,0,,1,8.2,1,7.6,1,2.4,1,2.4,1,1.5,0,,0,,0,,0,,0,,0,,10,8.8,5.1,8.9,5.1,8.8,4.9,10,10,4.9,7.8,8.9,8.9,7.7,2.7,2.7,10,10,10
5c7ed3c5cc6a9c000153d29b,18,2,7,1,2,1,10,0,,1,,1,0,0,,1,2.4,0,0,,,0,,1,2.4,1,2.3,1,10,1,5,1,2.3,1,5,1,2.4,1,2.2,1,2.4,0,,0,,1,1,6.6,5.8,6,3.7,7,7.3,3.9,5.9,6.3,2.7,3,6.6,4,0.1,6,4.1,8.5,8.7,8.6
5c80274ca1d1b10016c74e01,24,2,7,0,,1,7.7,0,,1,7.6,1,8.5,0,,0,,0,0,,,0,,0,,1,10,1,8.6,1,8.7,0,,1,5,1,3.4,0,,1,3.5,0,,0,,0,,10,4.7,2,2.7,4.6,9.3,4.3,10,6.8,1.3,7.1,5.4,8.2,0,4.8,2.1,0,7.5,2.5
5c80770929d8ae0015258ea9,25,2,6,1,2,1,7.5,0,,1,4.9,1,5,0,,1,2.5,0,0,,,1,1,1,0.3,1,2.5,0,,1,6.9,0,,0,,0,,0,,1,0.2,0,,0,,0,,6.1,0.7,0.3,0.2,0.5,0.3,3.9,3.9,0.2,0.4,5.5,0.3,0.3,0.3,0.9,0.3,9.5,4.8,7.7
5c8125216f8e6800127b185d,22,2,3,0,,1,6,0,,1,3.3,1,4.4,1,3.2,1,6.1,0,0,,,1,2,0,,1,6.9,1,4.8,0,,1,3.3,0,,1,4.2,1,2,1,4.5,1,3.7,1,1.6,0,,7.8,8.2,4.1,5.6,3.3,5.4,4.9,6.7,8.7,1.6,7.2,8.5,7.6,7.4,4.1,7.4,8.4,8.4,8.6
5c8181c90c07be00013e51a6,18,2,6,0,,1,4.9,0,,0,,0,,1,0.3,1,2.4,0,0,,,1,1,0,,1,9.6,1,7.6,0,,1,2.5,1,2.3,0,,0,,1,2.1,0,,0,,0,,8.1,6,5.9,0.7,0.9,2.4,1.9,0,0.7,0,6.1,8.4,10,10,0,0,5.9,4,2.5
5c8286fe23f6e40012ce2b3e,22,2,6,1,3,1,7.8,0,,1,9.7,1,7.6,1,5.3,0,,0,0,,,0,,0,,1,9.7,1,4.7,1,5.2,1,5.2,1,7.7,1,5.1,0,,1,2.7,1,2.4,1,2.6,0,,9.1,8.7,9.1,9.5,4.6,8.8,9.7,10,10,5.9,9.6,9.3,9,4.8,0.5,9,6.5,6.7,7.3
5c82a204bce73c00178c4420,24,2,5,1,5,1,7.4,0,,1,7.7,1,8.2,1,5.6,1,4.5,0,0,,,0,,0,,1,9.2,1,5.2,1,7.3,1,7.3,1,4.4,1,4.2,1,2.8,1,3.2,0,,0,,0,,10,0.3,10,9.6,9.7,10,10,3.9,4,0.3,7.6,5.3,9.8,10,0.4,0.3,9.8,5.6,9.5
5c82df57e0f6e50017f0a031,23,2,5,1,1,1,10,0,,1,5.1,1,5.1,0,,1,2.6,1,1,0.4,0.4,0,,1,0.3,1,10,1,10,0,,1,2.3,1,2.4,1,2.5,1,2.5,1,2.2,1,2.4,0,,0,,4.8,5.9,8.7,5.4,6.7,6.3,8.1,8.7,7.7,2.8,8.1,7,4.9,8.4,5.9,7.5,8.1,2,8.6
5c832a09973d930016652569,21,2,6,0,,1,4.9,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,9,1,1.3,0,,1,1.1,1,5.2,0,,0,,0,,0,,0,,0,,9,6.5,6.7,6.2,4.7,6,5.1,9.9,9.5,2.6,8.4,7.4,7.9,5.5,8.6,5.6,8.7,6.4,7.2
5c83f8190322a90001b25268,22,2,7,0,,1,10,0,,1,2.6,1,8.1,1,5,1,1.4,0,1,,1.2,1,1,0,,1,7.5,1,7.5,1,4.9,1,9.6,1,5.2,1,7.6,0,,0,,1,0.5,1,5.2,0,,4.5,6.2,7.5,8.5,8.6,8.8,5.3,6.8,9.1,2.3,6.3,6.2,9,3.7,2.5,2.5,7.5,8.3,7.3
5c871711c558df00015663c9,19,2,5,0,,1,10,1,2.4,1,1.3,1,4.5,1,6.2,1,1.9,1,1,0.8,0.4,0,,0,,1,10,1,10,1,1.8,1,3.1,1,4,1,1.1,1,1.5,1,1.8,1,1.9,1,1.8,0,,6.9,5.7,6.5,6.6,7.7,7.4,7.3,7.5,6.9,5.2,6.6,5.9,7.3,6.3,7.3,6.8,6.9,7.1,7.6
5c883fe163805a00014a0fce,25,2,6,0,,1,9.2,0,,1,2.4,1,4.9,0,,1,0.4,1,1,2.6,2.6,0,,1,6.5,1,6.5,1,6.3,1,3.7,1,5,1,6.1,1,2.3,1,0.4,1,0.5,1,9.7,1,9.3,0,,7,7,6.9,7.2,6.4,8,7.3,7.9,8.1,7.7,9.2,9.2,7,6.6,5.3,5.6,9.1,9.4,9.2
5c88510b973d930001652c23,20,2,5,1,4,1,2.6,1,2.4,0,,0,,0,,1,5,0,0,,,0,,0,,1,5,1,5.1,0,,0,,0,,0,,0,,0,,0,,1,4.9,0,,7.5,4.4,4.7,0.8,3.5,4.7,0.6,7.6,1.4,0.4,1.5,5,1.2,1.3,0.6,0.5,4.5,4.4,4.3
5c8859efd23c1c001522d6d7,24,2,8,0,,1,7.5,1,1.1,0,,0,,0,,1,1.5,0,1,,0.8,0,,0,,1,7.1,1,5.6,0,,1,4.4,1,6.5,1,3.7,1,1.5,1,1.5,1,1.5,0,,0,,5.5,6.7,3.5,5.3,6.1,5,4.5,7.7,7.4,2.9,3.7,5.6,7.1,0.6,2,3.3,7.4,6.3,6.8
5c887a2c0d005a0012136895,22,2,7,0,,1,6.3,0,,0,,0,,0,,0,,0,0,,,0,,0,,1,7.6,1,6.3,1,5,1,5,1,5,1,3.8,1,0.2,1,1.2,1,1.2,0,,0,,3.6,5.4,8.2,8,5.4,7.7,7.9,8,7,0,8.2,8.1,7.9,5.3,0,0.1,8,8.1,8.1
5c9167ff0a216f00103ce299,23,2,6,0,,1,5.1,0,,0,,0,,0,,0,,1,1,0.2,0.1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.6,10,0.6,0.7,0.8,1,0.8,10,10,0.9,10,0.8,10,0.6,1.1,0.8,10,10,10
5c91cf4f71f3100001183027,21,2,6,1,3,1,8.5,0,,1,5,1,9.8,1,5.2,1,6.9,0,0,,,0,,1,2.7,1,8.7,1,7.8,0,,1,9.6,1,10,1,7.2,1,5.7,1,8.9,1,10,1,9.6,0,,10,7.8,9.7,9.5,7.9,1.7,3.1,8.3,0.1,7.6,9.6,9.1,7.9,7.8,1.2,7.9,8.5,8.5,8.4
5c94fd48c97725001643db15,22,2,5,0,,1,10,0,,1,2.3,1,2.4,0,,1,2.3,0,0,,,1,1,1,7.6,1,10,1,7.5,0,,1,5,1,0.3,1,2.5,1,2.2,0,,1,5,0,,0,,8.5,8.6,8.3,8.2,8.6,8.5,8.6,4.8,7.6,4.5,8.5,8.4,8.6,8.3,2.6,6.5,9.1,9,9.2
5c96abb3392eca001872e9a6,25,2,5,0,,1,8.8,1,0.7,1,7.5,1,8.9,1,5.1,1,1.1,0,0,,,0,,0,,1,9.1,1,8.6,0,,1,2.5,1,6.6,1,3.6,0,,1,6.3,0,,0,,0,,10,10,9.2,8.1,9.8,10,7.5,10,10,3.5,10,10,10,7.6,0.5,0.3,10,10,10
5c97df1f9e1eff001662ed96,25,2,6,0,,1,0.9,0,,1,0.5,1,0.9,0,,1,0.5,0,0,,,0,,0,,1,7.8,0,,0,,1,1.1,0,,1,1.4,0,,1,1.5,0,,0,,0,,8.8,9.7,8.8,0.3,2.8,7.8,3.7,10,8.3,9.7,9.8,6.4,9.8,2,0.3,0.6,6.1,6.2,6.4
5c97f7fc564bd40015049f9d,21,2,6,0,,1,8.3,0,,1,5.1,1,6.3,1,3.7,0,,0,1,,7.6,0,,1,1.4,1,6.3,1,7.7,0,,1,1.2,1,1.4,1,10,0,,1,10,1,1.1,0,,0,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.1,0.1,10,10,10
5c9827b06a59ae00010fc7d9,25,2,7,1,1,1,8.7,0,,1,7.5,1,8.6,1,4.9,1,5.2,0,0,,,1,1,0,,1,7.9,1,5,0,,1,5.1,1,5.1,1,4.9,1,2.2,1,2.3,1,5.2,0,,0,,8.6,9.4,8.8,8.6,9.3,8.3,9.4,9.7,9.6,6.7,8.7,9.3,9.5,8.8,8,8.1,9,8.6,9.1
5c99209927e5bf001613fe9f,25,2,5,1,2,1,7.7,0,,0,,0,,1,5,1,1.3,0,0,,,0,,0,,1,7.7,1,7.8,0,,1,2.3,1,2.2,1,1.1,0,,0,,0,,1,2.4,0,,3.2,3.2,8,6.6,3.4,8.3,9.5,8.5,8.2,1.5,8.3,8.4,7.5,3.1,5.1,1.1,5.3,5.4,5.3
5c9a6e18fc4fa10001510344,21,2,7,0,,1,7.7,1,5.1,0,,1,2.4,1,1,1,7.7,0,0,,,0,,0,,1,6.3,0,,1,4,1,1.6,0,,1,2.4,0,,0,,1,5.1,1,8.7,0,,6.6,6.8,6.7,7.9,0.6,7.6,6.7,9.8,9.6,9.5,5,5,7.8,4.9,1.3,1,5.9,4.8,5.6
5c9bdcd2f047a50001b1362b,24,2,3,0,,1,8.8,1,0.3,1,0.4,1,5,1,0,1,0.1,1,1,0.1,5.5,0,,1,0.4,1,7.7,1,7.5,1,4.9,1,4.8,1,0.7,1,5.4,1,1,1,0.8,1,9.9,1,0,1,0,6.7,6,6.3,7.5,7.1,7,5.8,6.8,6.3,5.8,6.3,6.1,5.6,5.9,5,1.9,9,7.5,7.2
5c9c568f3960a90017436cea,19,2,6,0,,1,7.6,0,,1,4.9,1,9.2,1,3.1,1,1.8,0,0,,,0,,0,,1,9.5,1,7.6,1,3.6,1,2.4,1,6.4,0,,0,,0,,0,,0,,0,,8,7.7,0,0,5,10,0,0,3.6,0,4.6,5.1,4.2,0,0,0,2.4,2.4,2.4
5c9cd4f9f361de0001de4aa3,22,2,6,1,2,1,3.2,0,,0,,1,2.5,1,0.7,0,,0,0,,,0,,0,,1,2.3,1,1.3,0,,1,1.5,1,1.5,1,4,1,2,1,2.8,1,2,0,,0,,8.9,8.9,8.8,8.3,8.5,8.9,8.9,8,8.8,6.6,8.3,8.8,8.9,8.6,6.7,6.2,7.3,7,7.4
