,Q2,Q4,Q5,Q10,Q12,Q14,Q17,Q18,Q26,Q28,Q30,Q32,Q34,Q35,Q39,Q45,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q56,Q59,Q60,Q63,Q66,Q70,Q71,Q72,Q63,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q82,Q84,Q86,Q88,Q89,Q90,Q91,Q95,Q98
134,1,1,    E,1,1,1,1,1,1, ,2,1,1,5,3,7,4,1,1,1,1,1,1,1,1,6,2,3,1,7,5,4,3,5,4,4,3,6,3,7,1,2,2,1,3,1,1,6,1
135,1,1, ,1,3,1,4,1,1, ,1, ,2,1, ,7,6,1,1,1,1,1,1,1,1,5,7, ,3,2,1,2, ,2,2,2,4,6,6,2,2,1,1,3,5,1,1,5,1
136,1,2,    E,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,4,3,1,4,3,1,2,1,4,1,1,1,1,1
137,1,1, ,2, ,1,1,1,2,1,1,1,2,1,1,7,4,2,3,1,1,1,1,1,1,1,1,1,1,2,1,7,1,1,2,1,1,1,5,1,1,2,2,3,3,1,1,1,2
138,2,1, ,2,1,1,1,1,2, ,2,1, , ,1, , ,6,1,1,1,1,1,1,1,5,7,3,1,2,1,2,3,1,7,4,8,8,4,7,2,2,5,4,4,1,1,8,2
139,1,1, , ,1,1,1,1,2,1,1, ,1,1, ,3,3,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,3,6,3,8,1,7,7,1,2,1,3,2,2,1,1,2
140,1,1, ,1,1,1,1,1,2,1,2,1,1,2,1, ,1, ,2,1,1,1,1,1,1,8,2,2,3,7,2,2,2,6,2,2,5,4,1,1,2,2,5, , ,1,1,4,2
141,1,1,    E,2,1,1,1,1,1,2,1,3,1,3,2,6,3,1,2,1,1,1,1,1,1,6,2,3,4,2,1,1,3,2,3,2,2,1,7,1,3,2,1,2,7,1,1,1,1
142,2,1,A,1,5,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,4,2,5,6,6,2,4,3,3,1,3,2,1,1,8,2
143,1,1, ,1,3,1,2,1,2,1,2,1,1,2,2,6,3,1,3,1,1,1,1,1,1,5,5,2,1,2,1,1,2,2,6,1,1,1,1,1,2,1,1,4,3,1,1,1,1
144,1,2,A   E,2,1,1,1,1,2,2,1,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,3,7,4,1,4,1,2,5,5,3,1,1,2,1
145,1,1, ,1,1,1,1,1,1,1,2,1,2,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,3,2,2,6,6,6,7,1,2,2,5,4,1,1,3,1
146,2,1, ,6,2,1,1,1,2,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,5,4,2,1,2,1,1,2,1,3,2,3,1,1,2,1,2,1,4,3,1,1,1,1
147,1,1, , ,1,1,1,1,2, ,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,6,2, ,1,3,5,1, ,2,2,1,1,5,2,1,2,2,1,6,2,1,1,1,1
148,2,1,A C,2,1,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,3,2,3,4,6,4,6,2,3,3,5,1,1,1,6,1
149,2,1, ,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,1,6,1,1,2,2,2,3,2,1,1,6,2
150,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,3,2,3,2,7,5,1,2,1,5, ,1,1,2,2
151,2,1, B,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,1,2,2,8,1,7,1,3,1,4,7,3,1,5,1
152,2,1, ,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,1,2,2,2,8, ,4,2,2,1,2,6,2,1,1,5,2
153,2,1,A C,2,1,1,5,5,2, ,1,1,2,1,1,5,1,5,1,1,1,1,1,1,1, , , ,1,3,2,2, ,3,3,2,2,8,4,2,2,3,1, ,2,1,1,8,2
154,1,1, ,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,1,2,8,3,1,1,2,1,4,2,1,1,4,2
155,2,2,    E,2,3,1,8,4,2,1,2,1,1,5,3,7,5,1,1,1,1,1,1,1,1,6,2,3,1,2,1,1,3,2,3,2,4,6,1,6,2,2,1,4,2,1,1,6,2
156,2,1,    E,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,2,1,2,1,3,3,1,6,2,1,7,1,2,2,4,3,1,1,1,2
157,1,1, ,2,5,1,3,1,1,3,1,7,1,4,2,7,6,2,5,2,1,1,1,1,1,3,7,3,3,3,2,2,3,2,2,2,4,1,1,7,1,2,1,1,5,1,1,3,1
158,1,1, ,2,1,1,2,2,2,1,1,1,1,1,2,7,4,1,1,1,1,1,1,1,1,5,3,2,1,2,1,1,2,2,1,4,5,4,4,1,1,2,2,4,5,1,1,4,2
159,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,2,2,5,3,2,1,1,6,2
160,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,3,1,2,8,3,1,4,1,3,1,5,6,1,1,3,2
161,2,1, ,2,1,3,5,1,2,1,1,1,1, ,2,6,3,1,1,1,1,1,1,1,1,5,3,2,1,5,4,1,2,1,2,1,1,8,3,4,3,2,1,3,3,1,1,8,2
162,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,3,4,4,8,8,4,4,4,2,1,6,1,1,1,4,2
163,2,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,2,1,8,4,6,6,1,2,5,3,7,1,1,4,2
164,1,2,A,2,1,1,3,1,1,3,1,1,1,3,1,6,4,2,1,1,1,1,1,1,1,5,2,3,1,2,1,1,3,2,2,4,4,2,6,7,1,1,1,2,3,1,1,2,1
165,1,1, , ,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,4,1,4,5,6,8,1,6,7,2,2,1,3,2,1,1,2,2
166,1,1, ,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,4,2, ,8, ,3,3,2,1,4,2,1,1,6,2
167,2,1, ,1,4,1,4,4,1,2,1,1,2,1,2,2,1,1,5,1,1,1,1,1,1,6,2,2,1,6,3,2,2,5,5,2,8,8,3,3,2,2,1,3,2,4,1,8,1
168,2,1,A,2,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,4,3,3,1,5,1,3,3,3,4,3,3,3,2,7,1,3,1,4,3,1,1,1,1
169,1,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,3,1,5,2,4,3,2,2,5,4,7,1,1,1,2
170,2, ,  C,2,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,2,2,1,3,2,2,8,6,4,6,1,2,5,4,3,1,1,5,2
171,1,1, ,2,1,1,1,1,2, ,2,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,6,5,4,1,1,7,1,3,5,1,3,1,1,4,1
172,2,2,A,5,3,1,7,5,1,5, , , , , , , ,5,1,1,5,1,6,5,3, , , ,4,2,5,3, ,7,1,2,5,1,1,5,1,1,5,1,4,4,6,3,1
173,2,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,2,2,3,8,6,2,2,1,2,1,5,2,1,1,1,2
174,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,8,8,2,7,4,2,2,2,1,1,1,4,2
175,2,2,  C,2,1,1,3,1,2, ,2,1,2,1,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,4,6,5,6,1,2,1,6,1,1,1,6,1
176,1,1,   D,1,1,1,2,1,1,1,1, ,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,2,2,1,2,2,5,4,1,1,1,1,1
177,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,3,4,1,1,2,1,2,2,5,2,1,1,1,2
178,1,2,A,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,4,1,1,1,2,2,1,3,2,1,1,4,2
179,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,8,6,1,6,1,2,1,4,3,1,1,3,2
180,1,1, ,2,1,1,1,1, , ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,2,1,4,2,2,3,4,2,6,2,3,1,3,3,1,1,5,1
181,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,2,1,5,2,6,7,6,5,4,1,2,1,1,3,1,1,6,2
182,1,1, ,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,4,1,3,1,1,5,1,2,1,4,1,1,1,1,1
183,1,1,    E,2,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,2,7,7,1,4,1,3,2,3,3,1,1,4,1
184,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,1,2,4,2,2,1,3,1, ,3,1,1,1,1
185,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,8,6,1,1,3,2,1,3,1,1,1,2,2
186,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,3,2,1,8,3,1,5,1,2,1,2,2,1,1,1,1
187,2,1,    E, ,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,5,2,5,4,6,6,1,2,1,5,1,1,1,4,2
188,1,1,   D,1,2,1,4,1,1,3,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,4,1,5,2,1,8,8,1,3,2,2,1,1,3,1,1,2,1
189,2,1,    E,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,4,8,2,1,7,1,2,3,4,2,1,1,2,1
190,1,1,    E,2,1,1,1,1,1,1,2,1,2,1,1,6,4,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,5,5,1,5,3,2,2,2,1,2,1,3,1
191,1,1, ,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,4,6,1,6,1,2,3,2,2,1,1,2,1
192,2,1,    E, ,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,1,2,3,1,8,7,1,4,1,2,1,5,2,1,1,7,2
193,2,1,    E,2,3,1,8,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,7,2,2,1,5,2,3,2,3,1,3,8,7,2,2,1,2,3,3,1,1,1,7,2
194,2,1, , ,1,1,4,1,2,1,1,1,2,1,1,7,4,1,3,2,1,1,1,3,1,4,5,3,1,4,1,2,3,4,2,4,3,4,3,4,1,2,1,2,1,1,2,4,2
195,1,1,    E,1,5,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,8,8,2,6,2,2,1,3,2,1,1,3,2
196,2,1,    E,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,6,1,2,2,6,1,5,2,2,3,4,1,1,1,5,1
197,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,2,2,2,8,6,1,1,1,2,1,2,1,1,1,4,2
198,1,1, , ,2,1, , ,1,4, , , , ,3,2,2,1,1,1,1,1,1,1,1, , , ,1,1,1,1, ,1,6,4,5,1,1,1,1,1,2,1,1,1,1,1,1
199,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,2,1,1,8,6,3,3,2,1,5,3,1,1,2,2
200,1,1, BC,2,1,1,2,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,3,2,2,6,6,3,1,1,2,3,1,3,1,1,1,1
201,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,5,6,1,6,2,2,3,4,2,1,1,3,1
202,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,3,1,5,8,8,1,4,4,2,4,4,1,1,1,8,2
203,2,2,    E,2,1,1,2,2,2,1,2,1,1,1,3,3,1,1,1,1,1,1,1,1,3,6,7,3,1,2,1,2,3,1,3,6,3,8,1,6,2,2,1,4,1,1,1,3,2
204,1,1, ,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,6,2,2,1,2,2,1,2,1,2,2,2,2,4,1,2,2,1,4,2,1,1,2,2
205,1,1,    E,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,3,2,2,4,6,3,4,1,2,1,2,2,1,1,3,2
206,2,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,6,1,4,3,1,2,5,4,1,1,1,1,2
207,1,1,    E,2,1,1,1,1,2,1,2,1,1,3,1,4,3,1,1,1,1,1,1,1,1,6,2,2,3,2,1,2,2,2,2,2,8,8,6,7,3,2,1,4,1,1,1,4,2
208,1,1, ,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,3,1,1,2,2,2,1,3,7,3,1,2,2,1,3,2,1,1,7,2
209,1,1,    E,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,7,3,3,1,1,2,2,3,2,1,2,8,3,2,4,2,2,1,4,1,2,1,5,2
210,2,1, BC,1,1,1,1,1,2,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,2,1,2,2,7,1,7,1,2,1,3,2,1,1,7,1
211,1,1,A,2,1,1,1,1,2, ,1,1,1,1,1,7,4,2,1,2,1,1,1,1,1,5,7,2,1,5,2,2,2,2,2,1,4,8,4,7,3,2,5,4,1,1,1,8,2
212,1,1,    E,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,3,2,5,1,3,6,1,2,1,2,1,1,1,1,2
213,1,1,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,3,8,3,5,7,1,2,1,3,1,2,1,2,1
214,1,1,    E,2,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,1,1,3,2,2,4,8,8,2,4,3,2,2,6,2,1,1,3,1
215,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,7,1,3,2,5,7,3,1,1,2,1
216,1,1, ,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,6,1,6,1,1,1,1,1,1,1,1,5,2,2,1,3,1,3,6,8,4,6,1,2,1,2,3,3,1,1,2
217,2,1,    E,1,2,1,4,1,2,1, , , , ,1, ,1,1,1,1,1,1,1,1,1,5,6,2,1,7,3,5,2,3,2, ,1,7,3,6,4,2,1,5,2,1,1,6,2
218,1,1, ,2,2,1,1,1,2,1,2,1,2,1,1,6,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,2,2,3,5,3,5,6,1,2,2,4,2,1,1,4,1
219,2,1,A,2,1,1,2,1,1,1,2,1,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
220,1,1,A,1,1,1,1,1,1,1,1, ,1,4, ,6,4,1,1,1,1,1,1,1,1,4,4,2,1,2,1,1,2,2,3,1,5,1,6,7,1,2,3,1,4,1,1,1,2
221,1,1,    E,2,1,1,1,1,2,1,2,1,1,5,1,5,2,3,1,2,1,1,1,1,1,5,3,3,1,3,1,1,3,1,2,1,3,1,2,1,2,2,1,3,7,1,1,1,1
222,1, ,    E,1,1,1,1,1,2,1, ,1,1,6,1,7,3,2,2,1,1,1,1,1,1,4,4,3,1,3,2,2,3,3,3,3,8,4,2,1,1,1,1,2,3,1,1,1,2
223,1,1, ,1,1,1,3,2,1,1,1,1,1,1,1,2,1,1,5,1,2,1,1,1,1,6,6,2,1,3,5,2,2,3,4,1,1,6,5,6,1,2,1,3, ,1,1,6,1
224,2,1,A,2,1,1,5,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,1,2,1,2,2,3,1,4,8,8,5,3,2,2,1,5,2,1,1,6,2
225,2,1,    E,2,4,4,3,2,2,1,2,1,2,1,1,7,6,1,1,2,2,1,1,1,1,2,6,3,1,2,1,2,3,1,3,3,5,4,4,4,2,2,3,3,2,1,1,6,1
226,2,1, ,1,1,1,1,1,2, ,1,1,1,2,1,7,6,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,3,4,1,2,1,2,1,5,2,1,1,4,2
227,2,1, ,2,5,1,8,5,2, ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1, , , ,1,1,1,1, ,7,7,7,4,1,3,4,4,2,1,4,4,1,1,8,2
228,1,1,  C,2,1,1,1,1,2, ,2,1,1,7,1,7,6,1,1,1,1,1,2,1,1,6,4,3,3,7,2,2,3,7,4,4,1,8,2,4,4,1,1,7,2,1,2,8,1
229,2,1, ,2,1,1,1,1,1,1,2,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,3,4,6,8,1,6,1,2,1,1,2,1,1,8,1
230,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,5,3,1,1,1,1,1,1,1,1,5,4,3,1,2,1,1,3,2,3,1,4,1,5,1,1,2,2,2,3,1,1,1,2
231,2,1,  C,1,1,1,1,1,2,1,2,1,2,1,1,7,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,1,2,1,7,1,3,3,2,2,1,1,6,2
232,1,1,    E,2,1,1,1,1,2, , ,1,1,1,1,7,1,1,1,1,1,1,1,1,1,5,3, ,1,3,2,1, ,1,3,1,1,3,3,1,4,2,1,5,2,1,1,7,1
233,2,1, ,2,1,1,1,1,2,1,1,1,1,4,2,5,5,6,1,1,1,1,1,1,1,1,1,1,1,6,5,5,1,5,4,5,6,7,3,2,4,2,1,3,3,1,1,7,2
234,1,2,A,2,1,1,1,1,2,1,1,1,1,7,3,7,1,1,1,1,1,1,1,1,1,5,3,3,1,2,1,1,3,1,6,2,1,8,5,1,1,2,1,1,3,1,1,8,1
235,2,1,    E, ,1,2,1,1,2,1,1,1,1,1,1,7,5,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,2,1,6,1,4,1,2,2,3,3,1,2,6,2
236,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,7,3,4,2,3,1,5,3,1,1,7,2
237,1,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,7,2,2,1,6,2,2,8,8,4,7,1,2,1,4,4,1,1,1,2
238,2,1,    E,4,5,5,6,1,2,1,1,7,1,7,3,7,6,3,6,5,1,3,1,5,2,3,7,3,1,7,7,6,3,4,5,4,8,8,3,3,4,1,2,5,6,5,5,8,1
239,2,1,    E,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,6,1,2,2,4,1,6,2,6,2,2,5,1,2,1,1,6,1
240,2,1, ,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,3,4,1,2,2,1,1,3,1,1,1,2
241,1,1,    E,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,1,2,1,1,3,2,5,5,4,6,1,6,3,3,1,4,1,1,1,6,1
242,2,1,    E,2,3,3,2,1,2, ,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,2,2,8,2,4,2,1,2,4,4,7,1,1,2,2
243,1,1,    E,2,1,1,1,1,2, ,2,1,2,1,3,6,3,1,2,1,1,1,1,1,1,6,5,3,1,4,1,1,3,1,4,1,1,1,5,2,1,3,1,1,2,1,1,1,1
244,2,1, ,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,4,1,1,4,3,2,3,1,1,1,1,2,1
245,1,1,    E,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,7,1,4,6,1,7,1,2,1,2,3,2,1,1,2
246,2,1,A,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,7,2,2,3,6,1,7,1,2,2,2,3,1,1,6,2
247,2,1,A   E,1,1,1,8,1,2,1,1,1,1,1,1,7,5,1,1,1,1,1,1,2,1,8,2,3,1,2,1,1,3,1,2,6,5,7,1,5,4,2,1,5,2,1,1,5,2
248,2,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,3,1,2,1,1,3,2,1,2,7,8,3,3,2,3,1,3,1,1,1,8,2
249,1,1, ,2,1,1,1,1,2,1,1,1,1,2,1,4,2,1,1,1,1,1,1,1,1,6,5,2,1,5,3,2,2,2,1,4,8,5,2,1,1,1,1,4,2,1,1,4,1
250,1,1, ,1,3,1,1,1,2,1,2,1,1, ,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,3,2,6,5,7,1,2,2,3,3,1,1,1,2
251,1,1,    E,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,5,1,4,7,2,2,1,2,1,1,1,1,1
252,1,2,A   E,2,1,1,1,1,2,1,2,1,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,3,3,2,2,1,2,1,2,2,1,3,2,1,1,3,1
253,2,2,    E,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,6,2,2,1,2,3,2,2,2,1,1,7,7,4,2,3,2,1,3,1,1,1,4,1
254,1,1,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,3,2,7,1,2,3,4,7,1,1,1,1
255,1,1,A,1,1,1,3,1,1,2,1,1,1,2,1,3,2,1,1,1,3,1,2,1,1,6,2,2,3,2,2,1,2,1,2,2,3,3,6,7,1,2,1,4,3,1,1,4,1
256,2,2,    E,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,2,1,5,2,1,7,6,1,5,2,3,1,5,1,1,1,1,1
257,2,2,    E,1,1,3,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,2,1,3,3,2,2,4,1,6,1,2,1,2,1,1,1,3,2
258,1,1,    E, ,1,1,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,6,1,5,6,2,3,5,2,7,3,2,5,4,3,1,1,4,2
259,1,2,    E,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,2,1,3,6,2,2,3,1,2,1,4, ,1,1,1,2
260,2,2,    E,2,3,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,1,3,2,1,8,8,4,6,3,3,1,3,2,1,1,8,2
261,1,2,    E,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,3,2,1,6,1,2,4,4,3,4,2,2,1,4,1,1,1,1,2
262,2,1,    E,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,4,4,3,6,1,2,2,4,1,1,1,4,1
263,1,1, ,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,1,1,7,1,1,8,7,4,3,2,2,1,5,1,1,1,1,2
264,1,1,A,1,1,1,4,1,2,1,1, ,1,5,3,4,3,1,1,1,1,1,1,1,1,6,2,3,1,2,2,3,3,2,6,5,4,6,5,7,3,2,5,4,3,1,1,4,2
265,1,2, B D,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,5,2,2,8,6,3,6,2,2,5,4,6,1,1,6,2
266,1,2,    E,2,1,1,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,8,2,4,4,2,1,2,1,1,1,8,1
267,2,2,    E,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,8,1,2,7,1,2,1,2,3,1,1,1,1
268,2,1,    E,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,4,8,8,1,7,2,2,1,4,2,1,1,1,2
269,1,2,  C,1,1,1,1,1,2,1,2,1,1,2,3,4,2,1,6,1,3,1,1,1,1,4,4,3,1,1,1,1,3,2,2,1,8,1,2,1,1,2,1,4,3,3,1,8,1
270,2,1, ,1,1,1,1,1,2,1,2,1,1, ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,5,5,6,3,1,1,3,5,4,3,2,1,1,2
