,tree_id,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,steward,guards,sidewalk,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other
564633,52074,12,0,OnCurb,Alive,Fair,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
267116,482183,42,0,OnCurb,Alive,Good,Quercus palustris,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
382707,561938,2,0,OnCurb,Alive,Good,Corylus colurna,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
352394,567059,18,0,OnCurb,Alive,Good,Quercus palustris,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
611516,84494,0,12,OnCurb,Stump,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
209747,378223,7,0,OnCurb,Alive,Poor,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
94279,302378,3,0,OnCurb,Alive,Good,Tilia tomentosa,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
512492,674580,8,0,OnCurb,Alive,Good,Koelreuteria paniculata,None,None,Damage,None,No,No,No,No,No,No,No,No,No
265520,475498,7,0,OnCurb,Alive,Good,Ginkgo biloba,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
123363,333325,4,0,OnCurb,Alive,Good,Zelkova serrata,None,None,Damage,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No
406895,607874,12,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
107341,320700,24,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
584396,82526,6,0,OnCurb,Alive,Good,Pyrus calleryana,3or4,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
464855,684107,18,0,OnCurb,Alive,Fair,Acer platanoides,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
420090,630139,26,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
263821,479570,4,0,OnCurb,Alive,Good,Tilia tomentosa,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
139942,354478,2,0,OnCurb,Alive,Good,Prunus,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
140919,354575,3,0,OnCurb,Alive,Good,Prunus,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
611242,66405,3,0,OnCurb,Alive,Poor,Crataegus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
347028,541706,27,0,OnCurb,Alive,Good,Quercus palustris,None,None,Damage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
402993,621876,25,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
302231,488922,2,0,OnCurb,Alive,Good,Ginkgo biloba,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
11923,201853,4,0,OnCurb,Alive,Poor,Platanus x acerifolia,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
568828,80224,2,0,OnCurb,Alive,Fair,Ginkgo biloba,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
337945,551435,6,0,OnCurb,Alive,Good,Prunus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
377603,518889,9,0,OnCurb,Alive,Good,Cornus mas,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
662317,166847,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
41504,240432,19,0,OnCurb,Alive,Good,Platanus x acerifolia,1or2,Harmful,NoDamage,None,No,No,No,No,No,No,No,No,No
414845,631527,6,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
261,189243,13,0,OnCurb,Alive,Good,Tilia americana,None,None,Damage,"Stones,RootOther,TrunkOther",Yes,No,Yes,No,No,Yes,No,No,No
647860,157834,24,0,OnCurb,Alive,Fair,Platanus x acerifolia,None,None,Damage,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes
661016,150020,12,0,OnCurb,Alive,Good,Gymnocladus dioicus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
644993,158768,17,0,OnCurb,Alive,Good,Quercus palustris,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
631489,133627,4,0,OnCurb,Alive,Good,Prunus,1or2,Harmful,NoDamage,None,No,No,No,No,No,No,No,No,No
132408,315240,20,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
400628,611413,19,0,OffsetFromCurb,Alive,Good,Morus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
468981,666481,8,0,OnCurb,Alive,Good,Tilia tomentosa,None,None,Damage,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No
144915,338573,6,0,OnCurb,Alive,Good,Platanus x acerifolia,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
488591,712433,4,0,OnCurb,Alive,Good,Quercus robur,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
339905,545780,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,None,None,NoDamage,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No
536365,11692,3,0,OnCurb,Alive,Fair,Pyrus calleryana,1or2,None,NoDamage,"Stones,WiresRope,TrunkOther,BranchOther",Yes,No,No,Yes,No,Yes,No,No,Yes
572957,88213,15,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
6417,208751,12,0,OnCurb,Alive,Good,Quercus palustris,None,None,Damage,BranchOther,No,No,No,No,No,No,No,No,Yes
626273,94337,9,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
533982,26806,4,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
335278,520337,7,0,OnCurb,Alive,Good,Zelkova serrata,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
443528,654802,29,0,OnCurb,Alive,Good,Quercus palustris,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
561345,40389,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,3or4,Harmful,Damage,WiresRope,No,No,No,Yes,No,No,No,No,No
112982,292269,23,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,None,No,No,No,No,No,No,No,No,No
461815,679875,22,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,BranchLights,No,No,No,No,No,No,Yes,No,No
543432,26884,15,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
320930,518859,21,0,OnCurb,Alive,Good,Quercus palustris,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
447796,660832,10,0,OnCurb,Alive,Good,Acer platanoides,None,None,NoDamage,RootOther,No,No,Yes,No,No,No,No,No,No
166596,371487,4,0,OnCurb,Dead,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
400683,594694,15,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,Damage,None,No,No,No,No,No,No,No,No,No
52771,249581,6,0,OnCurb,Alive,Good,Zelkova serrata,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
497000,713516,14,0,OnCurb,Alive,Fair,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
265217,467076,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
92452,287635,4,0,OnCurb,Alive,Fair,Acer platanoides,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
469423,694939,16,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No
33910,247597,8,0,OnCurb,Alive,Good,Quercus palustris,3or4,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
131210,318821,8,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
147720,360021,6,0,OnCurb,Alive,Good,Zelkova serrata,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
679612,184158,17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,Unsure,NoDamage,None,No,No,No,No,No,No,No,No,No
59244,249017,3,0,OnCurb,Alive,Good,Cercis canadensis,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
538876,36932,12,0,OnCurb,Alive,Good,Tilia cordata,1or2,Unsure,Damage,None,No,No,No,No,No,No,No,No,No
332287,551232,3,0,OnCurb,Alive,Good,Zelkova serrata,None,None,Damage,None,No,No,No,No,No,No,No,No,No
423050,588092,3,0,OnCurb,Alive,Good,Prunus virginiana,None,None,Damage,None,No,No,No,No,No,No,No,No,No
14498,186880,10,0,OnCurb,Alive,Good,Acer platanoides,None,None,Damage,None,No,No,No,No,No,No,No,No,No
533327,18462,11,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
229599,424469,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
592199,97174,2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
500986,713455,11,0,OnCurb,Alive,Good,Tilia cordata,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
567286,21478,13,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
341650,555629,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,1or2,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
290983,492576,24,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
500386,721914,14,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,None,None,Damage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
216166,420658,22,0,OnCurb,Alive,Good,Quercus palustris,1or2,Harmful,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
69024,276970,29,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
573302,49122,8,0,OnCurb,Alive,Good,Ginkgo biloba,3or4,Harmful,NoDamage,WiresRope,No,No,No,Yes,No,No,No,No,No
508070,714663,2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
85015,266297,7,0,OffsetFromCurb,Alive,Good,Quercus rubra,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
174906,358617,2,0,OnCurb,Alive,Good,Prunus virginiana,None,Unsure,NoDamage,None,No,No,No,No,No,No,No,No,No
185355,392231,7,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
665711,163650,21,0,OnCurb,Alive,Good,Quercus phellos,None,None,NoDamage,"RootOther,WiresRope,BranchLights",No,No,Yes,Yes,No,No,Yes,No,No
254416,424267,3,0,OnCurb,Alive,Good,Eucommia ulmoides,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
367796,582225,5,0,OnCurb,Alive,Good,Prunus,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
273026,479623,9,0,OnCurb,Alive,Good,Acer saccharinum,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
537758,11720,9,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
261306,462777,1,0,OnCurb,Alive,Fair,Styphnolobium japonicum,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
554159,1101,2,0,OnCurb,Alive,Fair,Gymnocladus dioicus,1or2,Harmful,NoDamage,None,No,No,No,No,No,No,No,No,No
178793,382902,21,0,OnCurb,Alive,Good,Platanus x acerifolia,1or2,None,NoDamage,TrunkOther,No,No,No,No,No,Yes,No,No,No
143890,334802,3,0,OnCurb,Alive,Fair,Zelkova serrata,None,None,NoDamage,TrunkOther,No,No,No,No,No,Yes,No,No,No
264906,460895,4,0,OnCurb,Alive,Good,Prunus cerasifera,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
271542,489555,8,0,OnCurb,Alive,Good,Acer ginnala,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
39061,197589,4,0,OnCurb,Alive,Fair,Cercis canadensis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
651007,161553,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
57202,259666,0,14,OnCurb,Stump,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
406899,604935,36,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
357007,527907,16,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
460494,687448,13,0,OnCurb,Alive,Good,Acer,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
652614,159784,20,0,OnCurb,Alive,Good,Acer pseudoplatanus,1or2,Harmful,Damage,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No
251198,456776,4,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
660442,159533,19,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
284870,496471,7,0,OnCurb,Alive,Good,Ulmus parvifolia,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
381073,601632,27,0,OnCurb,Alive,Good,Platanus x acerifolia,1or2,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
657947,179100,12,0,OnCurb,Alive,Fair,Platanus x acerifolia,None,None,Damage,TrunkOther,No,No,No,No,No,Yes,No,No,No
57444,237067,16,0,OnCurb,Alive,Good,Acer platanoides,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
250080,451658,6,0,OnCurb,Alive,Fair,Acer ginnala,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
581108,88383,0,12,OnCurb,Stump,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
204929,417963,24,0,OnCurb,Alive,Good,Tilia cordata,None,Unsure,Damage,None,No,No,No,No,No,No,No,No,No
60763,261750,12,0,OnCurb,Alive,Good,Zelkova serrata,1or2,Harmful,Damage,None,No,No,No,No,No,No,No,No,No
363046,578064,8,0,OnCurb,Alive,Good,Acer platanoides,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
12070,210807,2,0,OnCurb,Alive,Good,Styrax japonicus,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
173258,365391,7,0,OnCurb,Alive,Fair,Acer saccharum,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
563081,56144,5,0,OnCurb,Alive,Fair,Tilia cordata,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
324035,519379,4,0,OnCurb,Alive,Good,Metasequoia glyptostroboides,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
123975,319671,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,NoDamage,BranchLights,No,No,No,No,No,No,Yes,No,No
244214,434636,4,0,OnCurb,Alive,Good,Quercus bicolor,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
289316,495784,12,0,OnCurb,Alive,Good,Acer rubrum,None,None,Damage,None,No,No,No,No,No,No,No,No,No
283064,481898,4,0,OnCurb,Dead,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
56781,254924,11,0,OnCurb,Alive,Good,Acer rubrum,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
456287,676305,21,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
588954,42999,22,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
566691,80199,19,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,1or2,Harmful,NoDamage,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No
436488,647494,17,0,OnCurb,Alive,Good,Acer platanoides,1or2,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
478399,671786,4,0,OnCurb,Alive,Good,Prunus cerasifera,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
45246,252350,11,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,None,None,Damage,"Stones,TrunkOther,BranchOther",Yes,No,No,No,No,Yes,No,No,Yes
207306,380683,9,0,OnCurb,Alive,Good,Acer platanoides,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
676951,194055,2,0,OnCurb,Alive,Poor,Ginkgo biloba,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
210564,376978,4,0,OnCurb,Alive,Fair,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
103561,303858,10,0,OnCurb,Alive,Good,Acer rubrum,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
643661,130897,3,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
155106,354204,25,0,OnCurb,Alive,Fair,Platanus x acerifolia,None,None,Damage,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No
243638,393059,2,0,OnCurb,Alive,Good,Prunus virginiana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
156739,341896,13,0,OnCurb,Dead,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
476494,698628,22,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
530267,24403,2,0,OnCurb,Alive,Good,Betula nigra,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
670516,160496,35,0,OnCurb,Alive,Good,Quercus palustris,None,None,Damage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
117567,307397,3,0,OnCurb,Dead,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
626249,105908,14,0,OnCurb,Alive,Fair,Styphnolobium japonicum,1or2,Harmful,NoDamage,TrunkOther,No,No,No,No,No,Yes,No,No,No
493969,719403,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,Damage,BranchLights,No,No,No,No,No,No,Yes,No,No
288727,503578,2,0,OnCurb,Alive,Good,Prunus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
420076,628141,23,0,OnCurb,Alive,Good,Platanus x acerifolia,1or2,None,Damage,"Stones,WiresRope,TrunkLights,BranchLights",Yes,No,No,Yes,Yes,No,Yes,No,No
520674,15138,8,0,OnCurb,Alive,Good,Ulmus americana,None,None,Damage,None,No,No,No,No,No,No,No,No,No
311861,525497,12,0,OnCurb,Alive,Good,Tilia americana,None,None,NoDamage,TrunkLights,No,No,No,No,Yes,No,No,No,No
365004,551020,5,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
311781,467667,6,0,OnCurb,Alive,Good,Acer ginnala,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
104818,296211,3,0,OnCurb,Alive,Good,Malus,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
392987,609626,30,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
28820,235156,4,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
213692,422630,13,0,OnCurb,Alive,Good,Zelkova serrata,None,None,Damage,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No
223734,416211,13,0,OnCurb,Alive,Good,Liquidambar styraciflua,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
65580,242385,15,0,OnCurb,Alive,Good,Ginkgo biloba,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
27911,221154,4,0,OnCurb,Alive,Fair,Platanus x acerifolia,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
278836,474327,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
203542,394423,22,0,OnCurb,Alive,Fair,Acer platanoides,None,None,Damage,None,No,No,No,No,No,No,No,No,No
269889,484316,6,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
122513,322654,0,22,OnCurb,Stump,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
27228,224519,12,0,OnCurb,Alive,Good,Tilia cordata,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
24255,234015,7,0,OnCurb,Alive,Good,Quercus palustris,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
168019,375334,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
521183,874,2,0,OnCurb,Alive,Good,Ginkgo biloba,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
543957,42669,16,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
418632,626408,8,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
46433,227547,27,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,None,No,No,No,No,No,No,No,No,No
313790,507802,2,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
594893,80918,37,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
561849,40902,8,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
519581,11063,6,0,OnCurb,Alive,Fair,Pyrus calleryana,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
188847,401696,9,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,Helpful,NoDamage,BranchLights,No,No,No,No,No,No,Yes,No,No
147898,289916,2,0,OnCurb,Alive,Good,Cornus mas,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
502018,687934,5,0,OffsetFromCurb,Alive,Good,Cercis canadensis,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
87240,275052,9,0,OnCurb,Alive,Good,Acer platanoides,None,None,Damage,None,No,No,No,No,No,No,No,No,No
341236,542485,19,0,OnCurb,Alive,Good,Acer rubrum,None,None,Damage,"Stones,RootOther,BranchLights",Yes,No,Yes,No,No,No,Yes,No,No
592148,91609,4,0,OnCurb,Alive,Good,Ginkgo biloba,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
73467,285362,25,0,OffsetFromCurb,Alive,Good,Ulmus americana,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
542377,33690,3,0,OnCurb,Alive,Good,Ginkgo biloba,3or4,None,NoDamage,None,No,No,No,No,No,No,No,No,No
394347,590191,12,0,OnCurb,Alive,Good,Pyrus calleryana,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
347930,559235,20,0,OnCurb,Alive,Good,Acer platanoides,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
129326,313073,3,0,OnCurb,Alive,Good,Acer saccharinum,1or2,None,NoDamage,None,No,No,No,No,No,No,No,No,No
25594,202030,6,0,OnCurb,Alive,Good,Prunus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
144736,335489,5,0,OnCurb,Alive,Good,Metasequoia glyptostroboides,1or2,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
171625,348775,12,0,OnCurb,Alive,Good,Liquidambar styraciflua,None,None,Damage,None,No,No,No,No,No,No,No,No,No
166905,367377,4,0,OnCurb,Alive,Good,Quercus palustris,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
333246,551442,12,0,OnCurb,Alive,Good,Pyrus calleryana,1or2,Harmful,NoDamage,BranchLights,No,No,No,No,No,No,Yes,No,No
218355,390251,3,0,OnCurb,Alive,Good,Quercus acutissima,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
601682,98790,4,0,OnCurb,Dead,Good,No Observation,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
208682,419157,20,0,OnCurb,Alive,Good,Quercus palustris,None,None,Damage,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No
354641,559920,12,0,OnCurb,Alive,Good,Quercus palustris,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
615528,84471,4,0,OnCurb,Alive,Good,Prunus,1or2,Helpful,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
523119,15794,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,None,None,Damage,None,No,No,No,No,No,No,No,No,No
329063,530482,11,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,NoDamage,Stones,Yes,No,No,No,No,No,No,No,No
644963,160308,26,0,OnCurb,Alive,Good,Platanus x acerifolia,None,None,Damage,Stones,Yes,No,No,No,No,No,No,No,No
456981,674271,9,0,OnCurb,Alive,Good,Prunus,None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
428470,651866,16,0,OffsetFromCurb,Alive,Fair,Platanus x acerifolia,4orMore,Helpful,NoDamage,None,No,No,No,No,No,No,No,No,No
430060,637484,14,0,OnCurb,Alive,Good,Prunus,None,None,Damage,BranchLights,No,No,No,No,No,No,Yes,No,No
434759,611421,12,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',None,None,NoDamage,None,No,No,No,No,No,No,No,No,No
