Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-08-18,2017,8,18,Friday,33,2017-33,242.9,244.19,242.2,242.71,136748000,222.54,-0.001563095073382037,225.62928571428571,224.26780000000002
2017-08-21,2017,8,21,Monday,34,2017-34,242.64,243.2,241.83,242.9,65469700,222.71,0.000782633946524669,225.34,224.2802
2017-08-22,2017,8,22,Tuesday,34,2017-34,243.57,245.62,243.55,245.44,63140100,225.04,0.010457196427474003,225.20928571428573,224.34
2017-08-23,2017,8,23,Wednesday,34,2017-34,244.33,245.05,244.16,244.56,50203800,224.23,-0.003585472243356702,225.05214285714285,224.362
2017-08-24,2017,8,24,Thursday,34,2017-34,245.0,245.18,243.75,243.99,50741700,223.71,-0.0023307534517280626,224.82857142857145,224.37919999999997
2017-08-25,2017,8,25,Friday,34,2017-34,244.9,245.61,244.39,244.56,64445900,224.23,0.002336198554573121,224.61142857142858,224.4154
2017-08-28,2017,8,28,Monday,35,2017-35,245.17,245.2,244.09,244.57,40565600,224.24,4.0965623717248434e-05,224.435,224.45080000000002
2017-08-29,2017,8,29,Tuesday,35,2017-35,243.06,245.15,242.93,244.85,51135700,224.5,0.0011447449450014968,224.27785714285713,224.45440000000002
2017-08-30,2017,8,30,Wednesday,35,2017-35,244.83,246.32,244.62,246.01,62030800,225.56,0.004737616339328676,224.42499999999998,224.5094
2017-08-31,2017,8,31,Thursday,35,2017-35,246.72,247.77,246.05,247.49,103803900,226.92,0.006016082935517364,224.6457142857143,224.59259999999998
2017-09-01,2017,9,1,Friday,35,2017-35,247.92,248.33,247.67,247.84,62007000,227.24,0.0014141325026688634,224.7307142857143,224.68439999999998
2017-09-05,2017,9,5,Tuesday,36,2017-36,247.26,247.52,244.95,246.06,91398800,225.61,-0.007182015342386161,224.70142857142855,224.7382
2017-09-06,2017,9,6,Wednesday,36,2017-36,246.84,247.28,246.23,246.9,57916900,226.38,0.0034139127020129667,224.6992857142857,224.8044
2017-09-07,2017,9,7,Thursday,36,2017-36,247.25,247.27,246.4,246.87,58034700,226.35,-0.00012166469385621603,224.94714285714284,224.90599999999998
2017-09-08,2017,9,8,Friday,36,2017-36,246.54,247.11,246.3,246.58,63832800,226.08,-0.001174864426793154,225.20000000000002,224.96259999999998
2017-09-11,2017,9,11,Monday,37,2017-37,248.04,249.3,248.02,249.21,71364800,228.5,0.010666127452515495,225.61357142857145,225.1068
2017-09-12,2017,9,12,Tuesday,37,2017-37,249.63,250.09,249.42,250.05,56896000,229.27,0.00337062744663319,225.9157142857143,225.2582
2017-09-13,2017,9,13,Wednesday,37,2017-37,249.72,250.21,249.59,250.17,59228000,229.38,0.0004800622743197369,226.2835714285714,225.40419999999997
2017-09-14,2017,9,14,Thursday,37,2017-37,249.8,250.32,249.6,250.09,95446300,229.3,-0.0003199766476917887,226.68285714285713,225.5384
2017-09-15,2017,9,15,Friday,37,2017-37,248.69,249.29,248.57,249.19,95432400,229.61,0.0013460622322873927,227.06714285714287,225.71939999999998
2017-09-18,2017,9,18,Monday,38,2017-38,249.61,250.12,249.28,249.72,46235200,230.1,0.002127093292591864,227.4857142857143,225.8816
2017-09-19,2017,9,19,Tuesday,38,2017-38,250.0,250.07,249.6,249.97,47108100,230.33,0.001001009763210714,227.90214285714288,226.0438
2017-09-20,2017,9,20,Wednesday,38,2017-38,250.07,250.19,248.92,250.06,59574100,230.41,0.0003599898985535699,228.24857142857144,226.21079999999998
2017-09-21,2017,9,21,Thursday,38,2017-38,249.88,249.98,249.19,249.39,48211400,229.79,-0.0026792179388199777,228.45357142857142,226.332
2017-09-22,2017,9,22,Friday,38,2017-38,249.05,249.63,249.02,249.44,51214000,229.84,0.0002004668706749868,228.6392857142857,226.4468
2017-09-25,2017,9,25,Monday,39,2017-39,249.15,249.55,248.08,248.93,57064400,229.37,-0.002044631087421367,228.90785714285715,226.53119999999998
2017-09-26,2017,9,26,Tuesday,39,2017-39,249.42,249.7,248.81,249.08,54082000,229.51,0.0006026450389453597,229.1314285714286,226.61899999999997
2017-09-27,2017,9,27,Wednesday,39,2017-39,249.88,250.49,248.87,250.05,81001400,230.4,0.0038943230642654036,229.4207142857143,226.7222
2017-09-28,2017,9,28,Thursday,39,2017-39,249.73,250.44,249.63,250.35,44778800,230.68,0.0011996927091266762,229.74928571428572,226.8066
2017-09-29,2017,9,29,Friday,39,2017-39,250.34,251.32,250.13,251.23,85578000,231.49,0.0035151905219108492,229.96285714285713,226.9052
2017-10-02,2017,10,2,Monday,40,2017-40,251.49,252.32,251.29,252.32,59023000,232.49,0.004338487018320514,230.19285714285712,227.0278
2017-10-03,2017,10,3,Tuesday,40,2017-40,252.32,252.89,252.23,252.86,66810200,232.99,0.0021402165392467865,230.45071428571433,227.1616
2017-10-04,2017,10,4,Wednesday,40,2017-40,252.69,253.44,252.56,253.16,55953600,233.27,0.0011863607351336736,230.73428571428573,227.29
2017-10-05,2017,10,5,Thursday,40,2017-40,253.54,254.68,253.2,254.66,63522800,234.65,0.005925363471766865,231.0942857142857,227.44580000000002
2017-10-06,2017,10,6,Friday,40,2017-40,254.15,254.7,253.85,254.37,80646000,234.38,-0.0011390885145972085,231.4,227.6004
2017-10-09,2017,10,9,Monday,41,2017-41,254.63,254.7,253.65,253.95,35803100,234.0,-0.0016510457165386239,231.66214285714287,227.75259999999997
2017-10-10,2017,10,10,Tuesday,41,2017-41,254.6,255.05,253.98,254.62,43057400,234.61,0.002638308045010307,231.96214285714288,227.91960000000003
2017-10-11,2017,10,11,Wednesday,41,2017-41,254.51,255.02,254.32,255.02,47674300,234.98,0.0015710538977629085,232.33285714285716,228.084
2017-10-12,2017,10,12,Thursday,41,2017-41,254.66,255.06,254.37,254.64,47065100,234.63,-0.0014901470939079342,232.675,228.23919999999998
2017-10-13,2017,10,13,Friday,41,2017-41,255.14,255.27,254.64,254.95,54800400,234.92,0.0012174776225648554,233.07142857142858,228.409
2017-10-16,2017,10,16,Monday,42,2017-42,255.21,255.51,254.82,255.29,38221700,235.23,0.0013334983155897095,233.48,228.5768
2017-10-17,2017,10,17,Tuesday,42,2017-42,255.23,255.52,254.98,255.47,31561000,235.4,0.0007051707222145431,233.83714285714285,228.73940000000002
2017-10-18,2017,10,18,Wednesday,42,2017-42,255.9,255.95,255.5,255.72,40888300,235.63,0.0009784795432630222,234.19071428571428,228.9178
2017-10-19,2017,10,19,Thursday,42,2017-42,254.83,255.83,254.35,255.79,61903800,235.69,0.00027366760110392185,234.4907142857143,229.09760000000003
2017-10-20,2017,10,20,Friday,42,2017-42,256.7,257.14,255.77,257.11,89176400,236.91,0.005160647680608976,234.80642857142857,229.3658
2017-10-23,2017,10,23,Monday,43,2017-43,257.48,257.51,256.02,256.11,63915300,235.99,-0.0038894682027537097,235.0207142857143,229.60899999999998
2017-10-24,2017,10,24,Tuesday,43,2017-43,256.6,256.83,256.15,256.56,66935900,236.4,0.0017571207195925531,235.2442857142857,229.81599999999997
2017-10-25,2017,10,25,Wednesday,43,2017-43,256.18,256.31,254.0,255.29,103715300,235.23,-0.004950164969998672,235.28571428571428,230.0002
2017-10-26,2017,10,26,Thursday,43,2017-43,255.99,256.3,255.48,255.62,69798000,235.54,0.0012926075781041213,235.3685714285714,230.1828
2017-10-27,2017,10,27,Friday,43,2017-43,256.47,257.89,255.63,257.71,85562500,237.46,0.00817631347704717,235.6157142857143,230.47440000000003
2017-10-30,2017,10,30,Monday,44,2017-44,256.47,257.6,256.41,256.75,54285700,236.58,-0.003725101145321985,235.7564285714286,230.7552
2017-10-31,2017,10,31,Tuesday,44,2017-44,257.18,257.44,256.81,257.15,60304800,236.95,0.0015578912960290126,235.89714285714285,231.04
2017-11-01,2017,11,1,Wednesday,44,2017-44,258.04,258.43,257.07,257.49,54202700,237.26,0.0013220254829122702,236.08499999999998,231.28439999999998
2017-11-02,2017,11,2,Thursday,44,2017-44,257.41,257.75,256.19,257.59,56449500,237.35,0.00038870731920970236,236.25857142857146,231.5468
2017-11-03,2017,11,3,Friday,44,2017-44,257.77,258.5,257.3,258.45,59589700,238.14,0.003338536798864533,236.4664285714286,231.83540000000002
2017-11-06,2017,11,6,Monday,45,2017-45,258.3,259.0,258.22,258.85,49652600,238.51,0.0015474517152582745,236.6885714285714,232.12099999999998
2017-11-07,2017,11,7,Tuesday,45,2017-45,258.97,259.35,258.09,258.67,57502200,238.35,-0.00069528056246837,236.88285714285715,232.4032
2017-11-08,2017,11,8,Wednesday,45,2017-45,258.47,259.22,258.15,259.11,50469600,238.75,0.0017010630828018236,237.10142857142858,232.6882
2017-11-09,2017,11,9,Thursday,45,2017-45,257.73,258.39,256.36,258.17,95085500,237.89,-0.0036277698389888258,237.17142857142858,232.9348
2017-11-10,2017,11,10,Friday,45,2017-45,257.73,258.29,257.37,258.09,59984700,237.81,-0.0003099414754548224,237.30142857142854,233.15259999999998
2017-11-13,2017,11,13,Monday,46,2017-46,257.31,258.59,257.27,258.33,50228600,238.03,0.0009299202166566101,237.41785714285717,233.3684
2017-11-14,2017,11,14,Tuesday,46,2017-46,257.41,257.85,256.52,257.73,61315200,237.48,-0.0023224163078510163,237.57857142857142,233.6058
2017-11-15,2017,11,15,Wednesday,46,2017-46,256.62,257.22,255.63,256.44,80811500,236.29,-0.0050054383751902964,237.6321428571429,233.804
2017-11-16,2017,11,16,Thursday,46,2017-46,257.52,259.04,257.47,258.62,67777000,238.3,0.00850101094115363,237.69214285714287,234.043
2017-11-17,2017,11,17,Friday,46,2017-46,258.22,258.59,257.77,257.86,75756800,237.6,-0.0029386165124341,237.76499999999996,234.2734
2017-11-20,2017,11,20,Monday,47,2017-47,258.14,258.52,257.86,258.3,48075500,238.0,0.0017063421726610795,237.83999999999997,234.4634
2017-11-21,2017,11,21,Tuesday,47,2017-47,259.18,260.2,258.26,259.99,69176800,239.56,0.006542743922415051,238.00428571428571,234.6692
2017-11-22,2017,11,22,Wednesday,47,2017-47,260.0,260.15,259.57,259.76,45033400,239.35,-0.0008847165878245189,238.14714285714285,234.86860000000001
2017-11-24,2017,11,24,Friday,47,2017-47,260.32,260.48,260.16,260.36,27856500,239.9,0.0023098863684829496,238.27285714285713,235.08059999999998
2017-11-27,2017,11,27,Monday,48,2017-48,260.41,260.75,260.0,260.23,52274900,239.78,-0.000499227656843293,238.36357142857145,235.28400000000002
2017-11-28,2017,11,28,Tuesday,48,2017-48,260.76,262.9,260.65,262.87,98971700,242.22,0.010144747788291664,238.63999999999996,235.5264
2017-11-29,2017,11,29,Wednesday,48,2017-48,263.02,263.63,262.2,262.71,77512100,242.07,-0.0006085477907825654,238.87714285714284,235.76120000000003
2017-11-30,2017,11,30,Thursday,48,2017-48,263.76,266.05,263.67,265.01,127894400,244.19,0.008754997731999836,239.32714285714286,236.0368
2017-12-01,2017,12,1,Friday,48,2017-48,264.76,265.31,260.76,264.46,164390900,243.68,-0.002075599539013928,239.74642857142857,236.31459999999998
2017-12-04,2017,12,4,Monday,49,2017-49,266.31,266.8,264.08,264.14,94040600,243.39,-0.0012098407056637672,240.12928571428574,236.58559999999997
2017-12-05,2017,12,5,Tuesday,49,2017-49,263.19,265.15,263.04,263.19,77994500,242.51,-0.003596803871966814,240.48857142857145,236.8484
2017-12-06,2017,12,6,Wednesday,49,2017-49,263.3,263.73,262.71,263.24,75898600,242.56,0.00019008154378674647,240.9364285714286,237.10940000000002
2017-12-07,2017,12,7,Thursday,49,2017-49,264.07,264.43,262.94,264.07,77218600,243.32,0.0031530177023439965,241.29500000000002,237.36780000000002
2017-12-08,2017,12,8,Friday,49,2017-49,265.16,265.52,264.03,265.51,76563900,244.65,0.0054533581758451355,241.79857142857145,237.6472
2017-12-11,2017,12,11,Monday,50,2017-50,266.31,266.38,265.48,266.31,83077500,245.39,0.0030127955087424496,242.32642857142858,237.92520000000002
2017-12-12,2017,12,12,Tuesday,50,2017-50,267.21,267.32,266.35,266.78,85195800,245.82,0.0017648755685617523,242.77357142857142,238.19179999999997
2017-12-13,2017,12,13,Wednesday,50,2017-50,267.06,267.56,266.65,266.75,102905400,245.79,-0.00011247693896865307,243.23357142857142,238.4478
2017-12-14,2017,12,14,Thursday,50,2017-50,267.09,267.22,265.6,265.66,100666700,244.79,-0.004086190617585861,243.58285714285716,238.6782
2017-12-15,2017,12,15,Friday,50,2017-50,265.45,267.04,265.39,266.51,144610300,246.83,0.008327714866463332,244.08642857142857,238.92179999999996
2017-12-18,2017,12,18,Monday,51,2017-51,268.1,268.6,267.98,268.2,83653600,248.39,0.006340778386061396,244.52714285714288,239.202
2017-12-19,2017,12,19,Tuesday,51,2017-51,268.48,268.53,267.09,267.17,82382900,247.44,-0.0038406487084190477,244.91071428571428,239.47079999999997
2017-12-20,2017,12,20,Wednesday,51,2017-51,268.27,268.33,266.69,267.03,76751500,247.31,-0.0005237426291843095,245.13357142857143,239.7248
2017-12-21,2017,12,21,Thursday,51,2017-51,267.74,268.39,267.3,267.58,67032300,247.82,0.002059850487617254,245.42928571428573,239.9816
2017-12-22,2017,12,22,Friday,51,2017-51,267.6,267.64,266.9,267.51,78720900,247.75,-0.0002616854562981219,245.7407142857143,240.24400000000003
2017-12-26,2017,12,26,Tuesday,52,2017-52,267.05,267.44,266.89,267.19,45244400,247.45,-0.0011961847729163866,246.09357142857144,240.49460000000002
2017-12-27,2017,12,27,Wednesday,52,2017-52,267.38,267.73,267.01,267.32,57751000,247.58,0.0004864588214981147,246.45214285714286,240.7416
2017-12-28,2017,12,28,Thursday,52,2017-52,267.89,267.92,267.45,267.87,45116100,248.08,0.0020577390977638554,246.79214285714284,240.9952
2017-12-29,2017,12,29,Friday,52,2017-52,268.53,268.55,266.64,266.86,96007400,247.15,-0.003770771627057745,246.97071428571425,241.22560000000001
2018-01-02,2018,1,2,Tuesday,00,2018-00,267.84,268.81,267.4,268.77,86655700,248.92,0.007157361882190738,247.22285714285712,241.49020000000002
2018-01-03,2018,1,3,Wednesday,00,2018-00,268.96,270.64,268.96,270.47,90070400,250.49,0.006325101461414517,247.5564285714286,241.7618
2018-01-04,2018,1,4,Thursday,00,2018-00,271.2,272.16,270.54,271.61,80636400,251.55,0.0042149013052896755,247.96785714285713,242.07299999999998
2018-01-05,2018,1,5,Friday,00,2018-00,272.51,273.56,271.95,273.42,83524000,253.22,0.006663867030081594,248.57,242.40940000000003
2018-01-08,2018,1,8,Monday,01,2018-01,273.31,274.1,272.98,273.92,57319200,253.69,0.0018290085222769648,249.06,242.77859999999998
2018-01-09,2018,1,9,Tuesday,01,2018-01,274.4,275.25,274.08,274.54,57254000,254.26,0.00226324536561906,249.4792857142857,243.153
2018-01-10,2018,1,10,Wednesday,01,2018-01,273.68,274.42,272.92,274.12,69574300,253.87,-0.0015297680034898065,249.9385714285714,243.4812
2018-01-11,2018,1,11,Thursday,01,2018-01,274.75,276.12,274.56,276.12,62361500,255.73,0.0072963284853424515,250.54,243.86419999999998
2018-01-12,2018,1,12,Friday,01,2018-01,276.42,278.11,276.08,277.92,90816100,257.39,0.00651850340245641,251.22357142857143,244.273
2018-01-16,2018,1,16,Tuesday,02,2018-02,279.35,280.09,276.18,276.97,106555100,256.51,-0.0034183322010427064,251.8492857142857,244.658
2018-01-17,2018,1,17,Wednesday,02,2018-02,278.03,280.05,276.97,279.61,113258800,258.96,0.009531968678702762,252.67142857142858,245.0902
2018-01-18,2018,1,18,Thursday,02,2018-02,279.48,279.96,278.58,279.14,100728000,258.52,-0.0016810992939854108,253.45285714285714,245.49779999999998
2018-01-19,2018,1,19,Friday,02,2018-02,279.8,280.41,279.14,280.41,140920100,259.7,0.004549739625325788,254.28285714285715,245.9216
2018-01-22,2018,1,22,Monday,03,2018-03,280.17,282.69,280.11,282.69,91322400,261.81,0.008131217246570843,255.32999999999998,246.39079999999998
2018-01-23,2018,1,23,Tuesday,03,2018-03,282.74,283.62,282.37,283.29,97084700,262.37,0.0021223941137133995,256.2907142857143,246.8632
2018-01-24,2018,1,24,Wednesday,03,2018-03,284.02,284.7,281.84,283.18,134816100,262.26,-0.00038861494307618205,257.13142857142856,247.35060000000001
2018-01-25,2018,1,25,Thursday,03,2018-03,284.16,284.27,282.4,283.3,84587300,262.37,0.0004239073999128262,257.9042857142857,247.8418
2018-01-26,2018,1,26,Friday,03,2018-03,284.25,286.63,283.96,286.58,107743100,265.41,0.011577666580091073,258.775,248.3894
2018-01-29,2018,1,29,Monday,04,2018-04,285.93,286.43,284.5,284.68,90118300,263.65,-0.0066297268955874955,259.4864285714285,248.91280000000003
2018-01-30,2018,1,30,Tuesday,04,2018-04,282.6,284.74,281.22,281.76,131796400,260.95,-0.01025710059551721,259.9642857142857,249.40599999999998
2018-01-31,2018,1,31,Wednesday,04,2018-04,282.73,283.3,280.68,281.9,108364800,261.08,0.000496797596846843,260.4792857142857,249.8616
2018-02-01,2018,2,1,Thursday,04,2018-04,281.07,283.06,280.68,281.58,90102500,260.78,-0.0011352406904302503,260.84000000000003,250.3252
2018-02-02,2018,2,2,Friday,04,2018-04,280.08,280.23,275.41,275.45,173174800,255.1,-0.021769973723573477,260.6764285714286,250.6672
2018-02-05,2018,2,5,Monday,05,2018-05,273.45,275.85,263.31,263.93,294681800,244.44,-0.041822367046121633,259.81428571428575,250.7648
2018-02-06,2018,2,6,Tuesday,05,2018-05,259.94,269.7,258.7,269.13,355026800,249.25,0.01970238086691878,259.1207142857143,250.9628
2018-02-07,2018,2,7,Wednesday,05,2018-05,268.5,272.36,267.58,267.67,167376100,247.9,-0.005424870547522831,258.3621428571428,251.1228
2018-02-08,2018,2,8,Thursday,05,2018-05,268.01,268.17,257.59,257.63,246449500,238.6,-0.03750913205850648,256.855,251.0992
2018-02-09,2018,2,9,Friday,05,2018-05,260.8,263.61,252.92,261.5,283565300,242.19,0.015021726422241866,255.45357142857142,251.0986
2018-02-12,2018,2,12,Monday,06,2018-06,263.83,267.01,261.66,265.34,143736000,245.74,0.014684430196993503,254.26571428571427,251.17199999999997
2018-02-13,2018,2,13,Tuesday,06,2018-06,263.97,266.62,263.31,266.0,81223600,246.35,0.002487253269405798,253.12928571428571,251.2152
2018-02-14,2018,2,14,Wednesday,06,2018-06,264.31,270.0,264.3,269.59,120735700,249.68,0.013496153074539441,252.22285714285712,251.33520000000001
2018-02-15,2018,2,15,Thursday,06,2018-06,271.57,273.04,268.77,273.03,111200300,252.86,0.012760295170784808,251.32642857142855,251.52460000000002
2018-02-16,2018,2,16,Friday,06,2018-06,272.32,275.32,272.27,273.11,160420100,252.94,0.0002930907167362218,250.5614285714286,251.7332
2018-02-20,2018,2,20,Tuesday,07,2018-07,272.03,273.67,270.5,271.4,86369700,251.35,-0.006261327016928386,249.87571428571428,251.909
2018-02-21,2018,2,21,Wednesday,07,2018-07,271.9,274.72,269.94,270.05,98883700,250.1,-0.0049741005238537195,249.09142857142857,252.0446
2018-02-22,2018,2,22,Thursday,07,2018-07,271.1,273.05,269.64,270.4,110511300,250.43,0.0012960327110529413,248.35214285714287,252.1602
2018-02-23,2018,2,23,Friday,07,2018-07,271.79,274.71,271.25,274.71,92766400,254.42,0.015938975994016058,248.30357142857142,252.34080000000003
2018-02-26,2018,2,26,Monday,08,2018-08,275.93,278.01,275.26,277.9,86491400,257.37,0.011612472489483938,249.22714285714284,252.5718
2018-02-27,2018,2,27,Tuesday,08,2018-08,278.11,278.92,274.36,274.43,99099200,254.16,-0.012486626447494764,249.5778571428571,252.73919999999998
2018-02-28,2018,2,28,Wednesday,08,2018-08,275.68,276.19,271.29,271.65,121907800,251.59,-0.010129959653905951,249.8414285714286,252.8752
2018-03-01,2018,3,1,Thursday,08,2018-08,271.41,273.17,266.0,267.7,176855100,247.93,-0.014540541851903566,250.50785714285712,252.8972
2018-03-02,2018,3,2,Friday,08,2018-08,265.8,269.72,264.82,269.08,139083200,249.21,0.00515504620000895,251.0092857142857,252.9136
2018-03-05,2018,3,5,Monday,09,2018-09,267.73,272.89,267.61,272.19,97307400,252.09,0.011557798144577802,251.46285714285713,253.00660000000005
2018-03-06,2018,3,6,Tuesday,09,2018-09,273.3,273.39,271.18,272.88,79213200,252.72,0.002534944389086302,251.91785714285714,253.1148
2018-03-07,2018,3,7,Wednesday,09,2018-09,270.42,273.18,270.2,272.78,87063500,252.63,-0.0003663685504599057,252.12857142857143,253.21099999999998
2018-03-08,2018,3,8,Thursday,09,2018-09,273.55,274.24,272.42,274.1,66901200,253.85,0.004838827845686344,252.1992857142857,253.333
2018-03-09,2018,3,9,Friday,09,2018-09,275.7,278.87,275.34,278.87,113625300,258.27,0.017402531033528845,252.57999999999998,253.5494
2018-03-12,2018,3,12,Monday,10,2018-10,279.2,279.91,278.08,278.52,71924800,257.95,-0.0012553377554528344,253.0514285714286,253.75679999999997
2018-03-13,2018,3,13,Tuesday,10,2018-10,279.84,280.41,276.03,276.72,91968900,256.28,-0.006462514893633586,253.4928571428571,253.92079999999999
2018-03-14,2018,3,14,Wednesday,10,2018-10,277.81,278.02,274.67,275.3,105895100,254.97,-0.005131693215840838,253.81714285714287,254.07719999999998
2018-03-15,2018,3,15,Thursday,10,2018-10,275.88,276.61,274.43,275.0,83433000,254.69,-0.0010895041580099019,253.83642857142857,254.19259999999997
2018-03-16,2018,3,16,Friday,10,2018-10,274.5,275.39,274.14,274.2,100343700,254.96,0.0010843418319474996,253.66428571428574,254.282
2018-03-19,2018,3,19,Monday,11,2018-11,273.35,274.4,268.62,270.49,109208400,251.51,-0.013530285176006407,253.475,254.2812
2018-03-20,2018,3,20,Tuesday,11,2018-11,270.94,271.67,270.18,270.95,59757300,251.94,0.0017006356999542671,253.5,254.2556
2018-03-21,2018,3,21,Wednesday,11,2018-11,270.9,273.27,270.19,270.43,78709600,251.46,-0.0019190517028359055,253.75214285714287,254.211
2018-03-22,2018,3,22,Thursday,11,2018-11,267.91,268.87,263.36,263.67,148785900,245.17,-0.024997460495689405,253.46357142857144,254.02920000000003
2018-03-23,2018,3,23,Friday,11,2018-11,264.17,264.54,257.83,258.05,183534800,239.95,-0.021314447679516957,252.59642857142856,253.75079999999997
2018-03-26,2018,3,26,Monday,12,2018-12,262.13,265.43,259.41,265.11,141956100,246.51,0.027358935892151992,252.15285714285716,253.5664
2018-03-27,2018,3,27,Tuesday,12,2018-12,266.17,266.77,258.84,260.6,129941400,242.32,-0.017011652514636433,251.41642857142855,253.265
2018-03-28,2018,3,28,Wednesday,12,2018-12,260.75,262.64,258.58,259.83,146452300,241.6,-0.0029548063365747446,250.54142857142855,252.9668
2018-03-29,2018,3,29,Thursday,12,2018-12,261.12,265.26,259.84,263.15,111601600,244.69,0.012777539571910301,249.57142857142858,252.6814
2018-04-02,2018,4,2,Monday,13,2018-13,262.55,263.13,254.67,257.47,186286300,239.41,-0.021584553913149396,248.24714285714285,252.2992
2018-04-03,2018,4,3,Tuesday,13,2018-13,258.87,261.31,256.84,260.77,119956900,242.48,0.012817093162710735,247.26142857142855,251.9548
2018-04-04,2018,4,4,Wednesday,13,2018-13,256.75,264.36,256.6,263.56,123715300,245.07,0.010698935310696545,246.5542857142857,251.62
2018-04-05,2018,4,5,Thursday,13,2018-13,265.55,266.64,264.32,265.64,82652600,247.0,0.007891940093430305,246.00499999999997,251.31259999999997
2018-04-06,2018,4,6,Friday,13,2018-13,263.42,265.11,258.0,259.72,179521200,241.5,-0.0222856311537869,245.0435714285714,250.89739999999998
2018-04-09,2018,4,9,Monday,14,2018-14,261.37,264.84,259.94,261.0,105442900,242.69,0.0049283051646995535,244.41357142857143,250.5038
2018-04-10,2018,4,10,Tuesday,14,2018-14,264.27,266.04,262.98,265.15,103529000,246.55,0.015900403786445638,244.02857142857144,250.1266
2018-04-11,2018,4,11,Wednesday,14,2018-14,263.47,265.64,263.39,263.76,91140200,245.26,-0.0052422858331842015,243.58571428571426,249.75879999999998
2018-04-12,2018,4,12,Thursday,14,2018-14,265.26,267.0,265.06,265.93,68890500,247.27,0.008227207477222942,243.73571428571427,249.4852
2018-04-13,2018,4,13,Friday,14,2018-14,267.41,267.54,264.01,265.15,85079200,246.55,-0.0029331635130823708,244.20714285714286,249.19459999999998
2018-04-16,2018,4,16,Monday,15,2018-15,267.0,268.2,266.07,267.33,63405300,248.58,0.0082216450135002,244.35500000000002,248.95059999999998
2018-04-17,2018,4,17,Tuesday,15,2018-15,269.33,270.87,268.75,270.19,64682000,251.24,0.010698202242128474,244.99214285714285,248.8734
2018-04-18,2018,4,18,Wednesday,15,2018-15,270.69,271.3,269.87,270.39,57303900,251.42,0.0007406637197218124,245.69357142857143,249.01300000000003
2018-04-19,2018,4,19,Thursday,15,2018-15,269.65,269.88,267.72,268.89,77655900,250.03,-0.00554761965307482,246.07500000000002,249.0286
2018-04-20,2018,4,20,Friday,15,2018-15,268.81,269.06,265.61,266.61,99953100,247.91,-0.008479503041301517,246.68214285714288,249.02879999999996
2018-04-23,2018,4,23,Monday,16,2018-16,267.26,267.89,265.35,266.57,65558000,247.87,-0.00015006027338915207,247.06714285714287,249.2142
2018-04-24,2018,4,24,Tuesday,16,2018-16,267.73,267.98,261.28,262.98,112885500,244.53,-0.013467437666238369,247.02857142857144,249.261
2018-04-25,2018,4,25,Wednesday,16,2018-16,262.91,264.13,260.85,263.63,103840900,245.14,0.0024719203908596388,246.8957142857143,249.24900000000002
2018-04-26,2018,4,26,Thursday,16,2018-16,264.79,267.25,264.29,266.31,67731900,247.63,0.010165568320266605,247.33357142857145,249.2746
2018-04-27,2018,4,27,Friday,16,2018-16,267.0,267.34,265.5,266.56,57053600,247.86,0.0009388408298154349,247.70285714285714,249.2382
2018-04-30,2018,4,30,Monday,17,2018-17,267.26,267.89,264.43,264.51,82182300,245.95,-0.007690584426917391,247.66,249.1
2018-05-01,2018,5,1,Tuesday,17,2018-17,263.87,265.1,262.11,264.98,74203400,246.39,0.0017771135444961672,247.7407142857143,248.96900000000002
2018-05-02,2018,5,2,Wednesday,17,2018-17,264.76,265.68,262.76,263.2,86368900,244.74,-0.006717580699898695,247.56,248.8368
2018-05-03,2018,5,3,Thursday,17,2018-17,262.26,263.36,259.05,262.62,136311500,244.2,-0.002203814600005183,247.39214285714283,248.71880000000002
2018-05-04,2018,5,4,Friday,17,2018-17,261.52,266.79,261.15,266.02,91222100,247.36,0.012946662641754259,247.305,248.65739999999997
2018-05-07,2018,5,7,Monday,18,2018-18,266.89,268.02,266.11,266.92,55304900,248.19,0.0033831651692646236,247.08714285714288,248.53279999999998
2018-05-08,2018,5,8,Tuesday,18,2018-18,266.5,267.33,265.15,266.92,67499200,248.19,0.0,246.85642857142858,248.34920000000002
2018-05-09,2018,5,9,Wednesday,18,2018-18,267.68,269.87,267.09,269.5,59666100,250.59,0.00966580040611853,246.89642857142854,248.2778
2018-05-10,2018,5,10,Thursday,18,2018-18,270.34,272.39,270.22,272.02,72063900,252.94,0.009350529625669513,247.25571428571428,248.3048
2018-05-11,2018,5,11,Friday,18,2018-18,272.16,273.15,271.58,272.85,59871500,253.71,0.0030512503768138632,247.67285714285714,248.4204
2018-05-14,2018,5,14,Monday,19,2018-19,273.34,274.08,272.36,272.98,54790600,253.83,0.0004763920408787925,248.33714285714285,248.5128
2018-05-15,2018,5,15,Tuesday,19,2018-19,271.59,271.61,270.03,271.1,87036100,252.08,-0.006886811967286022,248.83285714285716,248.5126
2018-05-16,2018,5,16,Wednesday,19,2018-19,271.14,272.76,271.11,272.24,53942600,253.14,0.004204977585014369,249.22642857142858,248.521
2018-05-17,2018,5,17,Thursday,19,2018-19,271.94,273.23,271.13,272.01,56536400,252.93,-0.0008445505572701739,249.5885714285714,248.52700000000002
2018-05-18,2018,5,18,Friday,19,2018-19,271.62,272.03,270.93,271.33,64368000,252.3,-0.0025001993861200056,250.04214285714286,248.49599999999998
