,game_end_time_utc,game_id,game_mode,game_outcome,game_start_time_utc,game_type,realm_id
1717,2022-06-20 03:54:22,c325e1ec-5308-4fb0-a6c7-788b13f4f713,Matchmaking,Loss,2022-06-20 03:23:46,Ranked,na
1718,2022-06-20 04:04:29,2496a4f5-6ad3-4645-9130-23e481e4ea64,Matchmaking,Loss,2022-06-20 03:57:50,Deathmatch,na
1719,2022-06-20 04:47:05,75c35006-1dd7-43c2-a411-f3f528036c3d,Matchmaking,Win,2022-06-20 04:16:40,Ranked,na
1720,2022-06-20 15:00:16,c047adcb-4114-4f3d-96e6-d151a1ebebe5,ShootingRange,Loss,2022-06-20 14:49:35,Not Applicable,na
1721,2022-06-20 15:14:44,36860d95-3598-400b-8e51-61340b3b5789,Matchmaking,Loss,2022-06-20 15:07:15,Deathmatch,na
1722,2022-06-20 15:23:12,db72b151-3c7d-4466-aea6-763f48580db2,Matchmaking,Loss,2022-06-20 15:15:37,Deathmatch,na
1723,2022-06-20 15:45:36,4c326c02-315f-478e-8461-7eb18c53c441,Matchmaking,Win,2022-06-20 15:24:53,Ranked,na
1724,2022-06-20 16:18:14,47ca59c1-3c98-4e37-8278-1f4bcecefafe,Matchmaking,Loss,2022-06-20 15:49:26,Ranked,na
1725,2022-06-20 16:36:52,9bdcdd8a-ffb4-4517-b513-bccfd89b9429,ShootingRange,Loss,2022-06-20 16:36:01,Not Applicable,na
1726,2022-06-21 00:27:51,7e204580-65b2-4656-a746-b1b3ba5e216b,Matchmaking,Win,2022-06-20 23:57:42,Ranked,na
1727,2022-06-21 01:15:01,cd7af2a6-3ef6-4c48-8e2a-9644e92cd32a,Matchmaking,Loss,2022-06-21 00:34:50,Ranked,na
1728,2022-06-21 01:19:37,c98b63df-b2bf-456e-9ffb-d45cfc0768d9,ShootingRange,Loss,2022-06-21 01:17:28,Not Applicable,na
1729,2022-06-21 06:20:43,35ff9982-caa4-4a83-83db-2c1c036aac1b,ShootingRange,Loss,2022-06-21 06:20:27,Not Applicable,na
1730,2022-06-21 06:24:02,18d1cbd2-69c4-4a2e-b99f-487cea62192a,ShootingRange,Loss,2022-06-21 06:21:59,Not Applicable,na
1731,2022-06-21 06:31:22,335d0441-805f-4863-a6e8-ce063aab59e3,Matchmaking,Loss,2022-06-21 06:24:45,Deathmatch,na
1732,2022-06-21 23:46:50,f13b42ee-5438-47cb-942c-b307d5a00080,ShootingRange,Loss,2022-06-21 23:36:39,Not Applicable,na
1733,2022-06-21 23:53:38,d879aae0-29e7-4203-bcb5-4e00e1c5a473,Matchmaking,Loss,2022-06-21 23:47:28,Deathmatch,na
1734,2022-06-21 23:55:40,a869155b-1e3b-4714-a062-8a8dec47da6d,Matchmaking,Loss,2022-06-21 23:49:04,Deathmatch,na
1735,2022-06-22 00:03:55,3599f89f-0f4e-4d03-b663-9dc90293bd62,Matchmaking,Loss,2022-06-21 23:57:35,Deathmatch,na
1736,2022-06-22 00:42:23,41194d64-c810-4e38-abea-413b217d83d0,Matchmaking,Loss,2022-06-22 00:04:57,Ranked,na
1737,2022-06-22 01:02:45,2f41bdb9-6c70-4dd8-918e-43d5fce79515,Matchmaking,Loss,2022-06-22 00:52:52,Deathmatch,na
1738,2022-06-22 01:49:42,4fd7a520-c770-44d3-89f0-90d5a3970edb,Matchmaking,Loss,2022-06-22 01:13:51,Ranked,na
1739,2022-06-22 02:29:06,61dfdf49-2060-4652-a5c9-347e4ccc342a,Matchmaking,Win,2022-06-22 01:55:08,Ranked,na
1740,2022-06-22 18:42:06,655a93ab-e4a7-40e3-8dae-450576b02d61,ShootingRange,Loss,2022-06-22 18:40:19,Not Applicable,na
1741,2022-06-22 19:01:23,4e161a20-4759-4fad-80a9-70897c9ea78a,ShootingRange,Loss,2022-06-22 18:43:31,Not Applicable,na
1742,2022-06-22 19:12:43,c519140e-5983-4c9f-bc9d-1f485d2cf285,Matchmaking,Loss,2022-06-22 19:02:24,Deathmatch,na
1743,2022-06-22 19:22:15,085eb76f-b07b-4848-96f1-9f2745903ae8,Matchmaking,Loss,2022-06-22 19:14:46,Deathmatch,na
1744,2022-06-22 20:03:57,5d9234a5-9957-4a85-908d-62d7f93dc467,Matchmaking,Loss,2022-06-22 19:24:49,Newmap,na
1745,2022-06-22 21:01:25,73d9e927-c17c-4869-b4ce-0d69a3444593,Custom Game,Win,2022-06-22 20:14:39,Not Applicable,na
1746,2022-06-22 21:46:27,45856dc0-04de-49e9-bcbc-f02eb0f7e5a5,Matchmaking,Win,2022-06-22 21:06:43,Ranked,na
1747,2022-06-22 22:23:38,7854c4d6-8833-4262-9157-a72615806000,Matchmaking,Loss,2022-06-22 21:54:15,Ranked,na
1748,2022-06-22 23:17:33,2ecff06e-9f04-4a39-ad2f-2791074ac6b0,Matchmaking,Win,2022-06-22 22:35:24,Ranked,na
1749,2022-06-23 00:01:16,34b82480-3d43-4af2-8a9b-5d361e99b8cb,Matchmaking,Loss,2022-06-22 23:20:05,Ranked,na
1750,2022-06-23 00:36:28,dfc0cc15-4656-44cd-8474-2717c82d84ea,Matchmaking,Loss,2022-06-23 00:11:02,Ranked,na
1751,2022-06-23 02:35:37,19eea0b4-1024-43a6-a513-7d166098dd65,ShootingRange,Loss,2022-06-23 02:32:06,Not Applicable,na
1752,2022-06-23 02:44:19,427e5c1d-da68-4a07-9c5a-e19901bfc3d2,Matchmaking,Loss,2022-06-23 02:36:19,Deathmatch,na
1753,2022-06-23 03:07:22,205cd265-b736-4fbd-9180-aa545b061904,Matchmaking,Win,2022-06-23 02:59:15,Deathmatch,na
1754,2022-06-23 03:42:10,d913ceab-0370-4c6e-b501-a4d3f8342904,Matchmaking,Win,2022-06-23 03:08:15,Ranked,na
1755,2022-06-23 04:36:02,512c02d8-b9c1-48c1-89e9-686a6de92601,Matchmaking,Win,2022-06-23 03:46:22,Ranked,na
1756,2022-06-23 20:45:52,fa34853e-52d2-4896-b976-647d89a0daa7,ShootingRange,Loss,2022-06-23 20:33:31,Not Applicable,na
1757,2022-06-23 20:55:15,5edf79cc-6945-476a-bcef-726156dd1151,Matchmaking,Loss,2022-06-23 20:46:39,Deathmatch,na
1758,2022-06-23 21:04:12,b54408dc-5401-4eb6-aa25-dbb9ac96633f,Matchmaking,Loss,2022-06-23 20:55:47,Deathmatch,na
1759,2022-06-23 21:42:08,227434e3-5c53-4b1d-b098-2042c8525d9b,Matchmaking,Loss,2022-06-23 21:12:09,Ranked,na
1760,2022-06-23 21:51:22,518dc618-9163-4d8d-8cbb-92b918b4cdd1,Matchmaking,Loss,2022-06-23 21:44:52,Deathmatch,na
1761,2022-06-23 22:27:01,fd0badd5-ab38-4e4e-a107-86ae072f8131,Matchmaking,Loss,2022-06-23 21:53:40,Ranked,na
1762,2022-06-23 23:12:21,bf09a190-9f04-4ab2-a732-42cff27df315,Matchmaking,Loss,2022-06-23 22:37:38,Ranked,na
1763,2022-06-23 23:23:01,5215de0b-dc9e-4917-9198-108ed1b49c6d,ShootingRange,Loss,2022-06-23 23:19:27,Not Applicable,na
1764,2022-06-23 23:54:25,e5bf7063-082e-41b2-9d0c-5bc03dbf5825,Matchmaking,Win,2022-06-23 23:26:33,Ranked,na
1765,2022-06-24 00:31:59,bb4c4c18-a94e-4880-bbec-1f6e45576625,Matchmaking,Loss,2022-06-23 23:58:45,Ranked,na
1766,2022-06-25 00:01:55,539a9049-f303-40dd-b504-226647e0c00a,ShootingRange,Loss,2022-06-24 23:46:12,Not Applicable,na
1767,2022-06-25 00:10:38,67fd1e6f-ca64-4543-94b4-5f553c13b4ed,Matchmaking,Loss,2022-06-25 00:02:31,Deathmatch,na
1768,2022-06-25 00:55:54,8c059d74-cc3f-4989-a2e2-bcded78fb854,Matchmaking,Win,2022-06-25 00:14:21,Ranked,na
1769,2022-06-25 01:37:52,b9677068-9b57-4bdf-97da-2b8ce526218b,Matchmaking,Loss,2022-06-25 01:04:33,Ranked,na
1770,2022-06-25 23:38:09,fdb13549-b7ce-4460-a701-a632830bb1cb,ShootingRange,Loss,2022-06-25 23:34:14,Not Applicable,na
1771,2022-06-25 23:45:27,6c998d23-ea02-4855-9443-b91e9ac212f0,Matchmaking,Loss,2022-06-25 23:38:29,Deathmatch,na
1772,2022-06-25 23:53:46,fe6d66d3-46e7-4335-b640-974043f1edc7,Matchmaking,Loss,2022-06-25 23:46:41,Deathmatch,na
1773,2022-06-26 03:19:02,0272c362-1de4-4479-ae72-96f89fe4cab4,ShootingRange,Loss,2022-06-26 03:11:37,Not Applicable,na
1774,2022-06-26 23:42:26,ec96561e-0c77-4be8-adc1-3fec1435f8bc,ShootingRange,Loss,2022-06-26 23:39:06,Not Applicable,na
1775,2022-06-27 01:00:57,441afb33-034b-4193-8d46-7700edcc2955,Matchmaking,Loss,2022-06-27 00:53:21,Deathmatch,na
1776,2022-06-29 23:01:55,34f42a2e-0519-4834-8b8a-48dbb22db7cd,ShootingRange,Loss,2022-06-29 22:56:01,Not Applicable,na
1777,2022-07-02 20:50:58,90ffe76f-bffe-461d-ae69-fb66a4f89d7a,ShootingRange,Loss,2022-07-02 20:47:59,Not Applicable,na
1778,2022-07-02 20:58:35,65f6e21a-46a4-49b7-bf9b-d500e8c21398,ShootingRange,Loss,2022-07-02 20:51:59,Not Applicable,na
1779,2022-07-02 21:05:20,0ab72e2f-d398-489b-8224-290314c56a3d,Matchmaking,Loss,2022-07-02 20:59:23,Deathmatch,na
1780,2022-07-04 20:07:11,4b06147d-be30-499b-a95e-91921e60f016,ShootingRange,Loss,2022-07-04 19:58:23,Not Applicable,na
1781,2022-07-04 20:16:22,061d80dc-d4e0-4858-87a7-07f50b69f7bb,Matchmaking,Loss,2022-07-04 20:08:33,Deathmatch,na
1782,2022-07-04 20:25:28,f3830f1a-4220-41ad-823e-2b204126d032,Matchmaking,Loss,2022-07-04 20:17:25,Deathmatch,na
1783,2022-07-04 21:09:45,84602b70-41bf-4f7c-ab5d-8e0ac28b228b,Matchmaking,Loss,2022-07-04 20:33:01,Ranked,na
1784,2022-07-05 06:12:06,11653971-0d1e-427a-bd38-20247f698ae0,ShootingRange,Loss,2022-07-05 06:08:21,Not Applicable,na
1785,2022-07-05 06:21:39,b2d4e220-c27f-45b5-a2eb-26a864faee96,Matchmaking,Loss,2022-07-05 06:13:06,Deathmatch,na
1786,2022-07-05 23:23:11,62791bec-e94d-4096-ae63-0e94521103e6,ShootingRange,Loss,2022-07-05 23:16:28,Not Applicable,na
1787,2022-07-05 23:35:24,8d3f63bb-2c98-4433-8620-57a91270c48a,Matchmaking,Win,2022-07-05 23:27:33,Deathmatch,na
1788,2022-07-06 00:19:03,c437c153-6058-4c00-8020-2392aacd79f0,Matchmaking,Win,2022-07-05 23:37:27,Ranked,na
1789,2022-07-06 00:30:06,ad7f62c7-7b5b-40f0-806f-8c14f1189059,Matchmaking,Loss,2022-07-06 00:21:13,Deathmatch,na
1790,2022-07-06 00:40:41,5b80c993-3de5-4651-979f-784eaca58ff5,Matchmaking,Loss,2022-07-06 00:32:02,Deathmatch,na
1791,2022-07-06 00:54:27,611475ba-e5fd-4199-8f2c-87365eef7978,Matchmaking,Win,2022-07-06 00:43:24,Ggteam,na
1792,2022-07-06 01:32:14,b8195df0-a448-4ce6-8070-eca5eb7980ee,Matchmaking,Loss,2022-07-06 00:55:08,Ranked,na
1793,2022-07-06 02:11:20,8fae0462-3978-4dff-8704-b43163126e19,Matchmaking,Win,2022-07-06 01:37:48,Ranked,na
1794,2022-07-06 03:01:06,f4e1a810-da2f-4ba7-b9cc-5be0139d3ac3,Matchmaking,Win,2022-07-06 02:26:02,Ranked,na
1795,2022-07-06 03:44:15,905dc879-a612-4f4a-a6f9-987ca5c92468,Matchmaking,Loss,2022-07-06 03:07:19,Ranked,na
1796,2022-07-06 04:26:29,6fbe3be4-daad-45f4-bf2e-1a5736442846,Matchmaking,Loss,2022-07-06 03:58:53,Ranked,na
1797,2022-07-07 00:23:11,31feb327-4146-433c-80b9-1dc676194ae5,ShootingRange,Loss,2022-07-07 00:17:44,Not Applicable,na
1798,2022-07-07 00:31:17,74950f97-0f5b-42aa-a9bc-423b4ce1db84,Matchmaking,Loss,2022-07-07 00:24:01,Deathmatch,na
1799,2022-07-07 01:02:57,9fb0c4f0-7d91-48c0-9752-9a5afadf2ad8,Matchmaking,Loss,2022-07-07 00:32:38,Ranked,na
1800,2022-07-10 21:16:56,5278b778-d481-444b-a671-e5278cc48de6,ShootingRange,Loss,2022-07-10 21:10:11,Not Applicable,na
1801,2022-07-10 21:24:22,05b64168-3b0e-483c-8fee-994e84a3f502,Matchmaking,Loss,2022-07-10 21:17:49,Deathmatch,na
1802,2022-07-10 21:31:39,c5f3d836-f622-4cd4-bad9-2358e45f7b1d,Matchmaking,Loss,2022-07-10 21:24:52,Deathmatch,na
1803,2022-07-10 21:40:55,7da3eda9-2576-4f89-9722-59d3d1d2d952,Matchmaking,Loss,2022-07-10 21:33:39,Deathmatch,na
1804,2022-07-10 21:45:11,6c087a60-2dc9-41e7-beee-4ff5840c2be1,Matchmaking,Loss,2022-07-10 21:42:02,Ranked,na
1805,2022-07-10 22:25:33,73b3e840-3fca-4c5d-a337-cb5c7be7a807,Matchmaking,Loss,2022-07-10 21:50:34,Ranked,na
1806,2022-07-13 03:21:46,e51aa960-6a37-4499-b0d3-a9efddf7310a,ShootingRange,Loss,2022-07-13 03:13:30,Not Applicable,na
1807,2022-07-13 03:30:30,2452f507-9cd2-4770-8b23-a76793eae453,Matchmaking,Loss,2022-07-13 03:22:06,Deathmatch,na
1808,2022-07-13 03:55:06,e6a5160a-ca9e-4034-80fd-9de1a2119480,Matchmaking,Win,2022-07-13 03:33:47,Ranked,na
1809,2022-07-13 04:46:04,688df9f9-d4f5-4fa3-8aae-3e76fc02cfb9,Matchmaking,Win,2022-07-13 04:01:15,Ranked,na
1810,2022-07-13 20:36:07,acd5d076-024a-44e2-a549-4996d53331d0,ShootingRange,Loss,2022-07-13 20:30:18,Not Applicable,na
1811,2022-07-13 20:47:45,48633051-a09a-45ec-8bd9-960cc1709411,Matchmaking,Loss,2022-07-13 20:39:38,Deathmatch,na
1812,2022-07-13 20:54:30,35e008e2-7710-49d3-b1e2-d09404afe627,Matchmaking,Loss,2022-07-13 20:48:24,Deathmatch,na
1813,2022-07-13 21:23:35,a80accda-2d2f-4fb6-9696-3a7fc81e18be,Matchmaking,Loss,2022-07-13 20:56:56,Ranked,na
1814,2022-07-14 02:57:01,95dc70c2-241a-4e10-a434-27e476ab2e7e,Matchmaking,Loss,2022-07-14 02:49:51,Deathmatch,na
1815,2022-07-14 03:00:07,ee78451e-c69f-45d8-8b68-9032ec016ddc,ShootingRange,Loss,2022-07-14 02:52:26,Not Applicable,na
1816,2022-07-14 03:11:23,b0a45aab-a5e4-4cc3-802a-c516aec46c41,Matchmaking,Loss,2022-07-14 03:02:52,Deathmatch,na
1817,2022-07-14 03:50:22,6e739af6-eca1-47dd-9d9b-fdf7a300bd7e,Matchmaking,Win,2022-07-14 03:17:54,Ranked,na
1818,2022-07-14 04:30:53,e293f170-856b-4027-9fac-9b1e6629b3d9,Matchmaking,Loss,2022-07-14 03:59:44,Ranked,na
1819,2022-07-23 02:11:19,05b95ae9-dafa-48cf-ab4e-554a6bc193f5,ShootingRange,Loss,2022-07-23 02:09:44,Not Applicable,na
1820,2022-07-25 01:15:30,c5d3cf35-9528-4b24-aaae-ea627e9c28e8,ShootingRange,Loss,2022-07-25 01:07:21,Not Applicable,na
1821,2022-07-25 01:23:48,3f415b11-9614-4867-a09d-be9a9614bb53,Matchmaking,Win,2022-07-25 01:16:02,Deathmatch,na
1822,2022-07-25 02:09:35,9f059035-bbb6-4396-b719-b4717ba201d5,Matchmaking,Win,2022-07-25 01:32:40,Ranked,na
1823,2022-07-25 03:50:35,3f8b8335-6e35-4793-9c91-391d735067d1,Matchmaking,Win,2022-07-25 03:10:18,Ranked,na
1824,2022-07-25 04:36:25,2f4c973e-1096-49af-bd50-685cd4e081cf,Matchmaking,Loss,2022-07-25 04:04:49,Ranked,na
1825,2022-07-25 22:04:27,d35dc62e-64cb-4e71-9033-52556d2239fc,ShootingRange,Loss,2022-07-25 22:04:13,Not Applicable,na
1826,2022-07-25 22:28:41,293e31ab-345e-4d19-b37f-37f54bb27788,ShootingRange,Loss,2022-07-25 22:23:26,Not Applicable,na
1827,2022-07-25 22:35:57,37dbc134-d963-47fb-a0bd-d82d12537804,Matchmaking,Loss,2022-07-25 22:29:19,Deathmatch,na
1828,2022-07-25 23:21:31,e33980fa-050d-4a02-aed5-c8264d87bd5c,Matchmaking,Win,2022-07-25 22:43:24,Ranked,na
1829,2022-07-26 00:27:13,87637c25-8e2d-46c5-8514-a7d61ed22989,Matchmaking,Loss,2022-07-25 23:52:42,Ranked,na
1830,2022-07-26 00:39:21,d419dbc0-6c33-4b68-8fcb-3c4df5504d1e,Matchmaking,Loss,2022-07-26 00:31:18,Deathmatch,na
1831,2022-07-26 00:42:49,a9271e43-da37-4f4e-b512-fa4c6f721904,Matchmaking,Loss,2022-07-26 00:36:48,Deathmatch,na
1832,2022-07-26 00:45:11,60b2994a-13a7-4600-b2da-14091432e3eb,ShootingRange,Loss,2022-07-26 00:43:54,Not Applicable,na
1833,2022-07-26 01:32:07,f3ca0107-b0db-4645-adc2-f687f43264a8,Matchmaking,Loss,2022-07-26 00:47:26,Ranked,na
1834,2022-08-02 01:32:27,16b664ad-c629-4b6d-af72-aca39ab643ac,ShootingRange,Loss,2022-08-02 01:26:01,Not Applicable,na
1835,2022-08-02 01:40:30,8af01dbd-2b22-4243-8347-45a0a850b849,Matchmaking,Loss,2022-08-02 01:33:05,Deathmatch,na
1836,2022-08-02 02:21:46,124810ed-779f-429c-8f80-f78efc81bc63,Matchmaking,Win,2022-08-02 01:44:32,Unrated,na
1837,2022-08-02 02:55:01,76717491-e76d-42e0-b372-ab03f6f4e7af,Matchmaking,Win,2022-08-02 02:27:51,Unrated,na
1838,2022-08-03 16:25:52,467a631a-44c8-4c43-9265-a9fd833eb563,Matchmaking,Loss,2022-08-03 15:53:43,Unrated,na
1839,2022-08-03 22:31:49,b76ab2f7-adab-493d-9d99-33d24af59832,ShootingRange,Loss,2022-08-03 22:26:29,Not Applicable,na
1840,2022-08-03 22:44:33,d34f4914-779f-44aa-97ef-31748a1ce77e,Matchmaking,Loss,2022-08-03 22:35:31,Deathmatch,na
1841,2022-08-03 23:18:45,93ad5eb3-6b2e-4e38-8473-4348c4b55173,Matchmaking,Win,2022-08-03 22:50:04,Ranked,na
1842,2022-08-04 00:10:40,4142e585-0c66-4612-9685-7bc014777bf2,Matchmaking,Loss,2022-08-03 23:44:22,Ranked,na
1843,2022-08-07 03:34:14,066ed101-44b0-4887-a77b-f8b96143715f,ShootingRange,Loss,2022-08-07 03:28:47,Not Applicable,na
1844,2022-08-07 03:41:56,0ab93883-1c1c-4e03-9f86-1add1279c6b8,Matchmaking,Loss,2022-08-07 03:34:55,Deathmatch,na
1845,2022-08-07 04:25:24,ea8de79e-3c7b-40af-9ff6-eb3726891e2e,Matchmaking,Loss,2022-08-07 03:47:57,Ranked,na
1846,2022-08-12 00:58:54,d19ee056-397b-4dca-bcdd-a7e02e5c079d,ShootingRange,Loss,2022-08-12 00:49:12,Not Applicable,na
1847,2022-08-12 01:07:10,06a56605-bd9a-487d-a6c7-f6060c0f39a7,Matchmaking,Loss,2022-08-12 01:00:26,Deathmatch,na
1848,2022-08-12 01:18:54,b1ba7c73-1ebd-475e-8d54-a529ccdd0718,Matchmaking,Win,2022-08-12 01:09:36,Spike Rush,na
1849,2022-08-12 01:32:52,4fc019f9-d288-4abb-80bb-fdea2f1b5ec0,Matchmaking,Loss,2022-08-12 01:26:13,Spike Rush,na
1850,2022-08-12 02:11:20,a7326d37-9b71-40a6-a238-66a5a20484af,Matchmaking,Win,2022-08-12 01:36:52,Unrated,na
1851,2022-08-16 08:42:38,b06685db-7af5-42f0-9d74-ad6d3f2fc60f,Matchmaking,Win,2022-08-16 08:07:16,Unrated,na
1852,2022-08-16 21:44:30,bb39719e-e42b-4d9b-8ddd-63e1e1a95a27,ShootingRange,Loss,2022-08-16 21:37:30,Not Applicable,na
1853,2022-08-16 21:51:41,f7afbea5-1420-4870-9769-d982c4c2dc8c,ShootingRange,Loss,2022-08-16 21:47:33,Not Applicable,na
1854,2022-08-16 22:03:21,0bc38cda-7b27-4f5a-9dc1-cc75fc21da8d,Matchmaking,Win,2022-08-16 21:52:32,Deathmatch,na
1855,2022-08-16 22:42:18,028c60c4-9018-4481-99b3-9427acac3731,Matchmaking,Win,2022-08-16 22:04:08,Ranked,na
1856,2022-08-16 23:25:00,ddf267a6-b435-48c3-9763-985afb26de81,Matchmaking,Loss,2022-08-16 22:45:57,Ranked,na
1857,2022-08-17 00:40:06,96031c1f-dfc7-45d1-a77c-234120fd8806,Matchmaking,Win,2022-08-17 00:03:20,Ranked,na
1858,2022-08-17 01:23:17,b84492db-06c6-4bab-832f-8881f4f35ee4,Matchmaking,Loss,2022-08-17 00:44:05,Ranked,na
1859,2022-08-17 22:14:16,52e6f725-ee71-4668-8895-b0211c9120c4,ShootingRange,Loss,2022-08-17 22:09:34,Not Applicable,na
1860,2022-08-17 22:25:39,569f50c9-6be5-41a5-ac46-6c95c869f61a,Matchmaking,Win,2022-08-17 22:18:33,Deathmatch,na
1861,2022-08-17 22:25:59,a4ba6c0e-fe23-44ac-83a1-f2375bdd7dfe,Matchmaking,Loss,2022-08-17 22:17:22,Deathmatch,na
1862,2022-08-17 22:57:01,32937f03-f4d4-4f50-ab33-355375b85b9c,Matchmaking,Win,2022-08-17 22:26:51,Ranked,na
1863,2022-08-17 23:36:26,b4a18d7b-c1df-4f77-8d3c-7db2ca762fc5,Matchmaking,Loss,2022-08-17 23:00:15,Ranked,na
1864,2022-08-18 00:23:48,37cd1cfd-ca86-4ede-a1c5-fc0fa6af7072,ShootingRange,Loss,2022-08-18 00:22:05,Not Applicable,na
1865,2022-08-18 03:18:05,be94d32b-2d40-4cbb-a377-6e1e28a14d87,ShootingRange,Loss,2022-08-18 03:16:07,Not Applicable,na
1866,2022-08-18 03:22:31,1d97a250-0190-4b84-8a3a-c49e8ed50f78,ShootingRange,Loss,2022-08-18 03:18:58,Not Applicable,na
1867,2022-08-18 03:50:42,47c4215a-7b7e-4d4f-abc0-a8eaa79bd33c,ShootingRange,Loss,2022-08-18 03:41:07,Not Applicable,na
1868,2022-08-18 04:03:48,3781a4d0-1160-46e3-8494-19b2a2eecbc8,Matchmaking,Loss,2022-08-18 03:51:29,Unrated,na
1869,2022-08-18 04:47:32,d53febb2-230a-4b72-8bf6-0c280d626e85,Matchmaking,Loss,2022-08-18 04:20:09,Ranked,na
1870,2022-08-18 05:32:01,566582b2-c852-4170-a2f6-54793c05ff8d,Matchmaking,Win,2022-08-18 04:56:11,Ranked,na
1871,2022-08-18 20:42:30,7462e056-b274-482b-ac96-6e36772c6d78,ShootingRange,Loss,2022-08-18 20:36:03,Not Applicable,na
1872,2022-08-18 20:50:57,547ba745-b2e2-4401-9fb7-c7cec6a49970,Matchmaking,Loss,2022-08-18 20:42:44,Deathmatch,na
1873,2022-08-18 21:22:58,26302ef8-ae0e-4415-b883-f2d73d5c66b5,ShootingRange,Loss,2022-08-18 21:22:09,Not Applicable,na
1874,2022-08-18 21:56:20,377e8318-f9e0-45c2-b45c-8d2e7f548bc6,Matchmaking,Win,2022-08-18 21:30:00,Ranked,na
1875,2022-08-18 22:32:47,98231488-73e7-4200-bbf5-92a44f117463,Matchmaking,Loss,2022-08-18 22:00:08,Ranked,na
1876,2022-08-18 23:14:52,75e68b18-52c5-433d-9f91-24aca8b985e6,Matchmaking,Loss,2022-08-18 22:38:53,Ranked,na
1877,2022-08-18 23:49:24,41e72dae-3ccb-4d80-9cfe-1863110a3f83,Matchmaking,Win,2022-08-18 23:18:46,Ranked,na
1878,2022-08-19 00:38:51,e0c537f4-d16b-44f8-add9-e5cef1c0f80a,Matchmaking,Loss,2022-08-19 00:05:46,Ranked,na
1879,2022-08-19 00:47:13,4cae9b34-b707-4da2-861d-f9fec28cf255,ShootingRange,Loss,2022-08-19 00:46:34,Not Applicable,na
1880,2022-08-19 01:35:48,d06f384a-0938-42f2-90b4-990c01509f0d,Matchmaking,Loss,2022-08-19 00:47:51,Ranked,na
1881,2022-08-19 02:53:47,b36e2359-88a8-46fe-be19-af6263d2a38a,ShootingRange,Loss,2022-08-19 02:44:54,Not Applicable,na
1882,2022-08-19 03:04:15,86b4bec6-7f6f-43a3-93a3-ca801f794e87,Matchmaking,Loss,2022-08-19 02:56:21,Deathmatch,na
1883,2022-08-19 03:14:14,1d5f0ae2-8e23-4a68-b367-d9d2cc0589f2,Matchmaking,Loss,2022-08-19 03:07:02,Deathmatch,na
1884,2022-08-19 03:55:49,fbf263c2-8da2-4470-8590-f02200958b06,Matchmaking,Loss,2022-08-19 03:19:48,Ranked,na
1885,2022-08-19 04:44:13,2bcc4b4c-0f62-4224-a830-5350be856e0c,Matchmaking,Loss,2022-08-19 04:02:55,Ranked,na
1886,2022-08-19 18:38:53,3d0b6ada-baeb-4b7b-bbd8-a36528e2b3d4,ShootingRange,Loss,2022-08-19 18:35:53,Not Applicable,na
1887,2022-08-19 19:13:56,d3e10516-8add-4252-8316-dfb6f7716315,Matchmaking,Loss,2022-08-19 18:45:18,Ranked,na
1888,2022-08-19 20:17:43,32462c5f-76ab-484f-b50a-86ca75b7e122,Matchmaking,Loss,2022-08-19 20:10:32,Deathmatch,na
1889,2022-08-19 20:54:02,06aab320-e7ec-489e-87c2-2348f85dbe77,Matchmaking,Loss,2022-08-19 20:20:05,Ranked,na
1890,2022-08-19 21:45:54,4f656530-7d52-489e-9d51-9f62d1a63848,Matchmaking,Loss,2022-08-19 20:58:13,Ranked,na
1891,2022-08-19 22:26:57,12e9a21a-8950-4666-9fb9-cbe1b1d68dce,Matchmaking,Loss,2022-08-19 21:49:37,Ranked,na
1892,2022-08-20 02:58:40,1ebcc1c0-9fdf-4b8f-8acd-faa0110d805f,Matchmaking,Loss,2022-08-20 02:18:06,Ranked,na
1893,2022-08-20 03:46:05,06789065-d9d7-4060-9561-49992b32ffd7,Matchmaking,Loss,2022-08-20 03:08:27,Ranked,na
1894,2022-08-20 19:11:43,cabcdcf3-be70-47d0-b8b0-44d7905c6f85,ShootingRange,Loss,2022-08-20 19:04:29,Not Applicable,na
1895,2022-08-20 19:22:32,dc20ee8e-8803-4ffa-a06b-77688aba6007,Matchmaking,Loss,2022-08-20 19:14:13,Deathmatch,na
1896,2022-08-20 20:14:34,c9ef9944-3df3-4479-9f24-0657d279b647,Matchmaking,Win,2022-08-20 19:34:41,Ranked,na
1897,2022-08-20 20:49:38,0de9e499-6271-4dd8-9754-6bad3e5ef90e,Matchmaking,Win,2022-08-20 20:17:57,Ranked,na
1898,2022-08-20 21:45:20,0c740794-54de-4522-ad44-9ab084152c9d,Matchmaking,Loss,2022-08-20 20:53:24,Ranked,na
1899,2022-08-20 22:10:25,73761468-57cd-4922-88c0-d941b5e68529,Matchmaking,Win,2022-08-20 21:51:32,Ranked,na
1900,2022-08-20 23:01:32,d566c646-d36d-4a24-bbc0-9333ea4cb4fd,Matchmaking,Loss,2022-08-20 22:23:52,Ranked,na
1901,2022-08-21 01:14:10,994f532e-75f8-41bb-80af-9014943d2659,Matchmaking,Loss,2022-08-21 00:41:26,Ranked,na
1902,2022-08-21 02:18:56,57bd8f7c-ae54-4764-a5b9-4853afd0b51d,Matchmaking,Loss,2022-08-21 01:32:08,Ranked,na
1903,2022-08-21 04:00:46,6ba4c2c4-1ceb-4920-98e6-0044a03d1414,ShootingRange,Loss,2022-08-21 03:56:18,Not Applicable,na
