name,stattrak,weapon,skin,condition,sell_price,sell_listings,url,is_key,is_case,type,prices,items,collection,is_package
MAC-10 | Calf Skin (Field-Tested),FALSE,MAC-10,Calf Skin,Field-Tested,0.17,837,https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Calf%20Skin%20%28Field-Tested%29,FALSE,FALSE,Industrial Grade SMG,"             date  price  volume
0     Oct 04 2018  0.841      58
1     Oct 05 2018  0.494      60
2     Oct 06 2018  0.477      83
3     Oct 07 2018  0.510      82
4     Oct 08 2018  0.610      40
...           ...    ...     ...
1527  Mar 10 2021  0.176      23
1528  Mar 10 2021  0.180      84
1529  Mar 10 2021  0.173       7
1530  Mar 10 2021  0.162       8
1531  Mar 10 2021  0.172      13

[1532 rows x 3 columns]",[],The 2018 Inferno Collection,
Glock-18 | Sacrifice (Battle-Scarred),FALSE,Glock-18,Sacrifice,Battle-Scarred,0.18,678,https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Sacrifice%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Oct 18 2019  1.347     280
1     Oct 19 2019  1.050    1543
2     Oct 20 2019  0.768    1408
3     Oct 21 2019  0.634     980
4     Oct 22 2019  0.566     900
...           ...    ...     ...
1148  Mar 10 2021  0.178      12
1149  Mar 10 2021  0.171      11
1150  Mar 10 2021  0.174      10
1151  Mar 10 2021  0.177       4
1152  Mar 10 2021  0.173       7

[1153 rows x 3 columns]",[],The CS20 Collection,
MP9 | Sand Scale (Minimal Wear),FALSE,MP9,Sand Scale,Minimal Wear,0.18,681,https://steamcommunity.com/market/listings/730/MP9%20%7C%20Sand%20Scale%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Nov 29 2016  1.065     407
1     Nov 30 2016  0.744     325
2     Dec 01 2016  0.560     344
3     Dec 02 2016  0.500     367
4     Dec 03 2016  0.451     365
...           ...    ...     ...
2172  Mar 10 2021  0.203      12
2173  Mar 10 2021  0.154       2
2174  Mar 10 2021  0.277       2
2175  Mar 10 2021  0.186      11
2176  Mar 10 2021  0.185       1

[2177 rows x 3 columns]",[],The Glove Collection,
Dual Berettas | Ventilators (Well-Worn),FALSE,Dual Berettas,Ventilators,Well-Worn,0.18,290,https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Ventilators%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Apr 28 2016  1.306      53
1     Apr 29 2016  0.946      55
2     Apr 30 2016  0.772      73
3     May 01 2016  0.647      76
4     May 02 2016  0.575      69
...           ...    ...     ...
2278  Mar 09 2021  0.176      12
2279  Mar 10 2021  0.171       1
2280  Mar 10 2021  0.171       2
2281  Mar 10 2021  0.177       2
2282  Mar 10 2021  0.156       2

[2283 rows x 3 columns]",[],The Chroma 3 Collection,
Souvenir MAG-7 | Sand Dune (Field-Tested),FALSE,Souvenir MAG-7,Sand Dune,Field-Tested,0.18,1138,https://steamcommunity.com/market/listings/730/Souvenir%20MAG-7%20%7C%20Sand%20Dune%20%28Field-Tested%29,FALSE,FALSE,Souvenir Consumer Grade Shotgun,"             date  price  volume
0     Aug 14 2014  0.927      19
1     Aug 15 2014  0.417      24
2     Aug 16 2014  0.228      78
3     Aug 17 2014  0.170     119
4     Aug 18 2014  0.159      79
...           ...    ...     ...
2966  Mar 09 2021  0.179       6
2967  Mar 09 2021  0.153       3
2968  Mar 10 2021  0.182       1
2969  Mar 10 2021  0.176       5
2970  Mar 10 2021  0.153       1

[2971 rows x 3 columns]",[],The Inferno Collection,
StatTrak™ Sawed-Off | Black Sand (Battle-Scarred),TRUE,Sawed-Off,Black Sand,Battle-Scarred,0.18,297,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Black%20Sand%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Dec 07 2018  0.607      32
1     Dec 08 2018  0.519      34
2     Dec 09 2018  0.390      17
3     Dec 10 2018  0.437      21
4     Dec 11 2018  0.389       7
...           ...    ...     ...
1335  Mar 09 2021  0.138       2
1336  Mar 09 2021  0.158       3
1337  Mar 10 2021  0.140       1
1338  Mar 10 2021  0.140       3
1339  Mar 10 2021  0.135       2

[1340 rows x 3 columns]",[],The Danger Zone Collection,
StatTrak™ Sawed-Off | Black Sand (Well-Worn),TRUE,Sawed-Off,Black Sand,Well-Worn,0.18,292,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Sawed-Off%20%7C%20Black%20Sand%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Dec 07 2018  1.146      10
1     Dec 08 2018  0.586      28
2     Dec 09 2018  0.470      27
3     Dec 10 2018  0.454      18
4     Dec 11 2018  0.487      15
...           ...    ...     ...
1313  Mar 09 2021  0.180      12
1314  Mar 10 2021  0.155       2
1315  Mar 10 2021  0.158       1
1316  Mar 10 2021  0.155       3
1317  Mar 10 2021  0.161       1

[1318 rows x 3 columns]",[],The Danger Zone Collection,
SSG 08 | Necropos (Battle-Scarred),FALSE,SSG 08,Necropos,Battle-Scarred,0.18,1246,https://steamcommunity.com/market/listings/730/SSG%2008%20%7C%20Necropos%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Sniper Rifle,"             date  price  volume
0     Feb 18 2016  0.289    1118
1     Feb 19 2016  0.204    1103
2     Feb 20 2016  0.214     991
3     Feb 21 2016  0.227     798
4     Feb 22 2016  0.229     556
...           ...    ...     ...
2446  Mar 09 2021  0.180      16
2447  Mar 10 2021  0.180      16
2448  Mar 10 2021  0.165       2
2449  Mar 10 2021  0.171       1
2450  Mar 10 2021  0.195      16

[2451 rows x 3 columns]",[],The Wildfire Collection,
P250 | Cassette (Minimal Wear),FALSE,P250,Cassette,Minimal Wear,0.18,3727,https://steamcommunity.com/market/listings/730/P250%20%7C%20Cassette%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"            date  price  volume
0    Aug 07 2020  3.413     739
1    Aug 08 2020  2.450     637
2    Aug 09 2020  1.953     566
3    Aug 10 2020  1.637     600
4    Aug 11 2020  1.519     506
..           ...    ...     ...
854  Mar 10 2021  0.178      29
855  Mar 10 2021  0.178      21
856  Mar 10 2021  0.176      20
857  Mar 10 2021  0.178      25
858  Mar 10 2021  0.179      21

[859 rows x 3 columns]",[],The Fracture Collection,
Souvenir G3SG1 | Safari Mesh (Field-Tested),FALSE,Souvenir G3SG1,Safari Mesh,Field-Tested,0.18,807,https://steamcommunity.com/market/listings/730/Souvenir%20G3SG1%20%7C%20Safari%20Mesh%20%28Field-Tested%29,FALSE,FALSE,Souvenir Consumer Grade Sniper Rifle,"             date   price  volume
0     Nov 28 2013  14.670       1
1     Nov 29 2013   2.280       4
2     Nov 30 2013   0.561      30
3     Dec 01 2013   0.299      47
4     Dec 02 2013   0.382      17
...           ...     ...     ...
3178  Mar 09 2021   0.149       3
3179  Mar 09 2021   0.167       1
3180  Mar 10 2021   0.151       2
3181  Mar 10 2021   0.137       1
3182  Mar 10 2021   0.176       3

[3183 rows x 3 columns]",[],The Mirage Collection,
MAG-7 | Heaven Guard (Field-Tested),FALSE,MAG-7,Heaven Guard,Field-Tested,0.18,278,https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Heaven%20Guard%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Feb 21 2014  0.304     651
1     Feb 22 2014  0.234     722
2     Feb 23 2014  0.257     548
3     Feb 24 2014  0.280     463
4     Feb 25 2014  0.303     317
...           ...    ...     ...
3205  Mar 09 2021  0.160      13
3206  Mar 10 2021  0.180       4
3207  Mar 10 2021  0.178       1
3208  Mar 10 2021  0.170       7
3209  Mar 10 2021  0.161       9

[3210 rows x 3 columns]",[],The Phoenix Collection,
XM1014 | Quicksilver (Field-Tested),FALSE,XM1014,Quicksilver,Field-Tested,0.18,310,https://steamcommunity.com/market/listings/730/XM1014%20%7C%20Quicksilver%20%28Field-Tested%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Jan 09 2015  0.732    1676
1     Jan 10 2015  0.383    1673
2     Jan 11 2015  0.289    1772
3     Jan 12 2015  0.261    1335
4     Jan 13 2015  0.240    1162
...           ...    ...     ...
2815  Mar 10 2021  0.150       3
2816  Mar 10 2021  0.175       2
2817  Mar 10 2021  0.187       9
2818  Mar 10 2021  0.155       1
2819  Mar 10 2021  0.196       3

[2820 rows x 3 columns]",[],The Chroma Collection,
MAC-10 | Lapis Gator (Battle-Scarred),FALSE,MAC-10,Lapis Gator,Battle-Scarred,0.18,65,https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Lapis%20Gator%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade SMG,"             date  price  volume
0     Feb 18 2016  0.199     250
1     Feb 19 2016  0.175     220
2     Feb 20 2016  0.197     197
3     Feb 21 2016  0.191     124
4     Feb 22 2016  0.186      72
...           ...    ...     ...
1985  Mar 09 2021  0.181       1
1986  Mar 09 2021  0.182       1
1987  Mar 09 2021  0.191       1
1988  Mar 09 2021  0.155       2
1989  Mar 10 2021  0.188       2

[1990 rows x 3 columns]",[],The Wildfire Collection,
Glock-18 | Death Rattle (Minimal Wear),FALSE,Glock-18,Death Rattle,Minimal Wear,0.18,991,https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Death%20Rattle%20%28Minimal%20Wear%29,FALSE,FALSE,Industrial Grade Pistol,"             date  price  volume
0     May 02 2014  3.877      95
1     May 03 2014  2.817     110
2     May 04 2014  2.459     129
3     May 05 2014  2.016     114
4     May 06 2014  1.811     116
...           ...    ...     ...
3143  Mar 10 2021  0.164       9
3144  Mar 10 2021  0.165       8
3145  Mar 10 2021  0.166       8
3146  Mar 10 2021  0.155       9
3147  Mar 10 2021  0.173      32

[3148 rows x 3 columns]",[],The Bank Collection,
Negev | Terrain (Well-Worn),FALSE,Negev,Terrain,Well-Worn,0.18,128,https://steamcommunity.com/market/listings/730/Negev%20%7C%20Terrain%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Machinegun,"             date  price  volume
0     Feb 21 2014  0.256      65
1     Feb 22 2014  0.248      97
2     Feb 23 2014  0.253      54
3     Feb 24 2014  0.312      53
4     Feb 25 2014  0.345      38
...           ...    ...     ...
2916  Mar 09 2021  0.160       1
2917  Mar 09 2021  0.185       9
2918  Mar 09 2021  0.155       1
2919  Mar 09 2021  0.083       1
2920  Mar 10 2021  0.150       3

[2921 rows x 3 columns]",[],The Phoenix Collection,
R8 Revolver | Nitro (Field-Tested),FALSE,R8 Revolver,Nitro,Field-Tested,0.18,1229,https://steamcommunity.com/market/listings/730/R8%20Revolver%20%7C%20Nitro%20%28Field-Tested%29,FALSE,FALSE,Industrial Grade Pistol,"             date  price  volume
0     Oct 03 2018  0.780       2
1     Oct 04 2018  0.875     139
2     Oct 05 2018  0.490     139
3     Oct 06 2018  0.456     177
4     Oct 07 2018  0.507     140
...           ...    ...     ...
1528  Mar 10 2021  0.178      26
1529  Mar 10 2021  0.180     100
1530  Mar 10 2021  0.180       8
1531  Mar 10 2021  0.164      17
1532  Mar 10 2021  0.184      57

[1533 rows x 3 columns]",[],The 2018 Inferno Collection,
StatTrak™ G3SG1 | Hunter (Battle-Scarred),TRUE,G3SG1,Hunter,Battle-Scarred,0.18,673,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20G3SG1%20%7C%20Hunter%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Sniper Rifle,"             date  price  volume
0     Sep 15 2017  2.307      18
1     Sep 16 2017  1.017      29
2     Sep 17 2017  0.854      36
3     Sep 18 2017  0.798      26
4     Sep 19 2017  0.671      20
...           ...    ...     ...
1787  Mar 09 2021  0.165       2
1788  Mar 09 2021  0.181       1
1789  Mar 10 2021  0.150       1
1790  Mar 10 2021  0.178       1
1791  Mar 10 2021  0.178       1

[1792 rows x 3 columns]",[],The Spectrum 2 Collection,
Souvenir MAG-7 | Sand Dune (Battle-Scarred),FALSE,Souvenir MAG-7,Sand Dune,Battle-Scarred,0.18,210,https://steamcommunity.com/market/listings/730/Souvenir%20MAG-7%20%7C%20Sand%20Dune%20%28Battle-Scarred%29,FALSE,FALSE,Souvenir Consumer Grade Shotgun,"             date  price  volume
0     Aug 15 2014  0.362       2
1     Aug 16 2014  0.375       9
2     Aug 17 2014  0.177      16
3     Aug 18 2014  0.162      26
4     Aug 19 2014  0.227      10
...           ...    ...     ...
2693  Mar 09 2021  0.184       4
2694  Mar 09 2021  0.170       1
2695  Mar 09 2021  0.180       1
2696  Mar 10 2021  0.191       1
2697  Mar 10 2021  0.155       1

[2698 rows x 3 columns]",[],The Inferno Collection,
MAG-7 | Sonar (Minimal Wear),FALSE,MAG-7,Sonar,Minimal Wear,0.18,1037,https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Sonar%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Nov 29 2016  0.924     395
1     Nov 30 2016  0.699     321
2     Dec 01 2016  0.556     375
3     Dec 02 2016  0.508     348
4     Dec 03 2016  0.462     396
...           ...    ...     ...
2174  Mar 10 2021  0.184       2
2175  Mar 10 2021  0.180       1
2176  Mar 10 2021  0.139       1
2177  Mar 10 2021  0.171       1
2178  Mar 10 2021  0.164       3

[2179 rows x 3 columns]",[],The Glove Collection,
Dual Berettas | Ventilators (Minimal Wear),FALSE,Dual Berettas,Ventilators,Minimal Wear,0.18,332,https://steamcommunity.com/market/listings/730/Dual%20Berettas%20%7C%20Ventilators%20%28Minimal%20Wear%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Apr 28 2016  1.716     461
1     Apr 29 2016  1.430     484
2     Apr 30 2016  1.077     527
3     May 01 2016  0.941     472
4     May 02 2016  0.852     378
...           ...    ...     ...
2415  Mar 10 2021  0.207      16
2416  Mar 10 2021  0.196       5
2417  Mar 10 2021  0.190       5
2418  Mar 10 2021  0.207       6
2419  Mar 10 2021  0.222      12

[2420 rows x 3 columns]",[],The Chroma 3 Collection,
MAG-7 | Sonar (Well-Worn),FALSE,MAG-7,Sonar,Well-Worn,0.18,163,https://steamcommunity.com/market/listings/730/MAG-7%20%7C%20Sonar%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Shotgun,"             date  price  volume
0     Nov 29 2016  0.424      35
1     Nov 30 2016  0.505      45
2     Dec 01 2016  0.404      51
3     Dec 02 2016  0.361      71
4     Dec 03 2016  0.344      55
...           ...    ...     ...
1884  Mar 09 2021  0.180       1
1885  Mar 09 2021  0.134       1
1886  Mar 10 2021  0.080       1
1887  Mar 10 2021  0.177       2
1888  Mar 10 2021  0.173       1

[1889 rows x 3 columns]",[],The Glove Collection,
StatTrak™ Tec-9 | Cracked Opal (Battle-Scarred),TRUE,Tec-9,Cracked Opal,Battle-Scarred,0.18,557,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Tec-9%20%7C%20Cracked%20Opal%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Pistol,"             date  price  volume
0     Sep 15 2017  1.505      16
1     Sep 16 2017  1.025      28
2     Sep 17 2017  0.912      32
3     Sep 18 2017  0.791      22
4     Sep 19 2017  0.762      29
...           ...    ...     ...
1847  Mar 10 2021  0.172       2
1848  Mar 10 2021  0.186       2
1849  Mar 10 2021  0.181       1
1850  Mar 10 2021  0.172       1
1851  Mar 10 2021  0.176       2

[1852 rows x 3 columns]",[],The Spectrum 2 Collection,
StatTrak™ Negev | Ultralight (Battle-Scarred),TRUE,Negev,Ultralight,Battle-Scarred,0.18,361,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Negev%20%7C%20Ultralight%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Machinegun,"            date  price  volume
0    Aug 07 2020  1.359      23
1    Aug 08 2020  1.054      31
2    Aug 09 2020  0.808      51
3    Aug 10 2020  0.645      40
4    Aug 11 2020  0.527      36
..           ...    ...     ...
747  Mar 09 2021  0.159       2
748  Mar 09 2021  0.162       2
749  Mar 09 2021  0.154       2
750  Mar 09 2021  0.190       7
751  Mar 10 2021  0.190       1

[752 rows x 3 columns]",[],The Fracture Collection,
Souvenir Nova | Mandrel (Field-Tested),FALSE,Souvenir Nova,Mandrel,Field-Tested,0.18,299,https://steamcommunity.com/market/listings/730/Souvenir%20Nova%20%7C%20Mandrel%20%28Field-Tested%29,FALSE,FALSE,Souvenir Consumer Grade Shotgun,"             date  price  volume
0     Sep 06 2018  1.423       4
1     Sep 07 2018  0.189      35
2     Sep 08 2018  0.197      44
3     Sep 09 2018  0.135      45
4     Sep 10 2018  0.127      20
...           ...    ...     ...
1336  Mar 09 2021  0.180       4
1337  Mar 09 2021  0.108       1
1338  Mar 09 2021  0.186       3
1339  Mar 10 2021  0.171       1
1340  Mar 10 2021  0.173       1

[1341 rows x 3 columns]",[],The 2018 Nuke Collection,
StatTrak™ Negev | Dazzle (Battle-Scarred),TRUE,Negev,Dazzle,Battle-Scarred,0.18,254,https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Negev%20%7C%20Dazzle%20%28Battle-Scarred%29,FALSE,FALSE,Mil-Spec Grade Machinegun,"             date  price  volume
0     Aug 19 2016  1.490      14
1     Aug 20 2016  0.930      21
2     Aug 21 2016  0.727      20
3     Aug 22 2016  0.727      17
4     Aug 23 2016  0.674      10
...           ...    ...     ...
2093  Mar 09 2021  0.168       1
2094  Mar 09 2021  0.178       2
2095  Mar 09 2021  0.178       3
2096  Mar 10 2021  0.185       2
2097  Mar 10 2021  0.190       1

[2098 rows x 3 columns]",[],The Gamma 2 Collection,
AWP | Mortis (Factory New),FALSE,AWP,Mortis,Factory New,6.96,179,https://steamcommunity.com/market/listings/730/AWP%20%7C%20Mortis%20%28Factory%20New%29,FALSE,FALSE,Classified Sniper Rifle,"             date    price  volume
0     Feb 16 2018  135.967      79
1     Feb 17 2018   76.636      75
2     Feb 18 2018   63.510      78
3     Feb 19 2018   65.326      76
4     Feb 20 2018   62.651      69
...           ...      ...     ...
1752  Mar 10 2021    7.140       3
1753  Mar 10 2021    7.162       4
1754  Mar 10 2021    6.849       2
1755  Mar 10 2021    7.541       3
1756  Mar 10 2021    7.637       4

[1757 rows x 3 columns]",[],The Clutch Collection,
SG 553 | Wave Spray (Well-Worn),FALSE,SG 553,Wave Spray,Well-Worn,1.96,30,https://steamcommunity.com/market/listings/730/SG%20553%20%7C%20Wave%20Spray%20%28Well-Worn%29,FALSE,FALSE,Mil-Spec Grade Rifle,"             date  price  volume
0     Sep 22 2013  1.003      16
1     Sep 23 2013  0.734      26
2     Sep 24 2013  0.484      24
3     Sep 25 2013  0.432      18
4     Sep 26 2013  0.593      19
...           ...    ...     ...
2217  Mar 05 2021  1.564       1
2218  Mar 05 2021  1.762       8
2219  Mar 08 2021  1.656       1
2220  Mar 08 2021  1.725       2
2221  Mar 09 2021  1.736       1

[2222 rows x 3 columns]",[],The Bravo Collection,
UMP-45 | Scorched (Well-Worn),FALSE,UMP-45,Scorched,Well-Worn,0.12,101,https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Scorched%20%28Well-Worn%29,FALSE,FALSE,Consumer Grade SMG,"             date  price  volume
0     Jul 02 2014  0.042     120
1     Jul 03 2014  0.037      64
2     Jul 04 2014  0.039      54
3     Jul 05 2014  0.040      77
4     Jul 06 2014  0.034      79
...           ...    ...     ...
2503  Mar 09 2021  0.108       5
2504  Mar 09 2021  0.116       1
2505  Mar 09 2021  0.105       2
2506  Mar 09 2021  0.117       1
2507  Mar 09 2021  0.094       1

[2508 rows x 3 columns]",[],The Overpass Collection,
Tec-9 | Rust Leaf (Battle-Scarred),FALSE,Tec-9,Rust Leaf,Battle-Scarred,2.11,51,https://steamcommunity.com/market/listings/730/Tec-9%20%7C%20Rust%20Leaf%20%28Battle-Scarred%29,FALSE,FALSE,Industrial Grade Pistol,"            date  price  volume
0    Nov 19 2019  0.127       3
1    Nov 20 2019  0.109      31
2    Nov 21 2019  0.170      13
3    Nov 22 2019  0.191      11
4    Nov 23 2019  0.267      12
..           ...    ...     ...
430  Mar 05 2021  1.804       1
431  Mar 06 2021  1.979       2
432  Mar 08 2021  1.990       1
433  Mar 09 2021  2.113       1
434  Mar 09 2021  2.073       1

[435 rows x 3 columns]",[],,
