,DATE,STATION,NAME,"Weekday (Sunday is 1, Saturday is 7)",PRCP,TAVG,TMAX,TMIN,incident_num,TIME,district,shooting_type_v2,victim_gender,victim_race,victim_ethnicity_NIBRS,multi_victim
1000,3/19/2017,USW00014739,"BOSTON, MA US",1,0.01,34,38,31,NA,NA,NA,NA,NA,NA,NA,NA
1001,3/20/2017,USW00014739,"BOSTON, MA US",2,0,40,53,32,NA,NA,NA,NA,NA,NA,NA,NA
1002,3/21/2017,USW00014739,"BOSTON, MA US",3,0,45,53,40,NA,NA,NA,NA,NA,NA,NA,NA
1003,3/22/2017,USW00014739,"BOSTON, MA US",4,0,38,43,18,NA,NA,NA,NA,NA,NA,NA,NA
1004,3/23/2017,USW00014739,"BOSTON, MA US",5,0,25,38,18,NA,NA,NA,NA,NA,NA,NA,NA
1005,3/24/2017,USW00014739,"BOSTON, MA US",6,0.03,35,47,27,I172023114,21:37:00+00,B3,Non-Fatal,Female,White,Hispanic or Latinx,f
1006,3/25/2017,USW00014739,"BOSTON, MA US",7,0.08,42,47,34,NA,NA,NA,NA,NA,NA,NA,NA
1007,3/26/2017,USW00014739,"BOSTON, MA US",1,0,36,41,30,NA,NA,NA,NA,NA,NA,NA,NA
1008,3/27/2017,USW00014739,"BOSTON, MA US",2,0.48,39,44,36,NA,NA,NA,NA,NA,NA,NA,NA
1009,3/28/2017,USW00014739,"BOSTON, MA US",3,0.72,38,40,36,I172024077,13:00:53+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1010,3/29/2017,USW00014739,"BOSTON, MA US",4,0.06,40,47,37,I172024478,19:56:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
1011,3/30/2017,USW00014739,"BOSTON, MA US",5,0,40,48,34,I172024785,19:20:14+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1012,3/31/2017,USW00014739,"BOSTON, MA US",6,0.87,37,40,33,NA,NA,NA,NA,NA,NA,NA,NA
1013,4/1/2017,USW00014739,"BOSTON, MA US",7,1.56,35,38,33,NA,NA,NA,NA,NA,NA,NA,NA
1014,4/2/2017,USW00014739,"BOSTON, MA US",1,0,41,57,33,I172025670,21:28:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1015,4/3/2017,USW00014739,"BOSTON, MA US",2,0,47,55,38,I172026026,23:07:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1016,4/4/2017,USW00014739,"BOSTON, MA US",3,0.68,42,43,38,NA,NA,NA,NA,NA,NA,NA,NA
1017,4/5/2017,USW00014739,"BOSTON, MA US",4,0,40,41,37,NA,NA,NA,NA,NA,NA,NA,NA
1018,4/6/2017,USW00014739,"BOSTON, MA US",5,1.36,39,53,37,I172026760,15:10:00+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,f
1019,4/7/2017,USW00014739,"BOSTON, MA US",6,0,48,54,41,I172027171,21:05:38+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1020,4/7/2017,USW00014739,"BOSTON, MA US",6,0,48,54,41,I172027171,21:05:50+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
1021,4/8/2017,USW00014739,"BOSTON, MA US",7,0,43,49,38,NA,NA,NA,NA,NA,NA,NA,NA
1022,4/9/2017,USW00014739,"BOSTON, MA US",1,0,51,66,40,NA,NA,NA,NA,NA,NA,NA,NA
1023,4/10/2017,USW00014739,"BOSTON, MA US",2,0,59,76,44,NA,NA,NA,NA,NA,NA,NA,NA
1024,4/11/2017,USW00014739,"BOSTON, MA US",3,0,64,84,52,I172028061,08:40:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1025,4/11/2017,USW00014739,"BOSTON, MA US",3,0,64,84,52,I172028270,19:44:00+00,C6,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1026,4/12/2017,USW00014739,"BOSTON, MA US",4,0.02,55,60,48,I172028574,19:34:00+00,E18,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1027,4/12/2017,USW00014739,"BOSTON, MA US",4,0.02,55,60,48,I172028584,19:59:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1028,4/13/2017,USW00014739,"BOSTON, MA US",5,0,53,59,45,I172028837,16:13:00+00,C11,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1029,4/14/2017,USW00014739,"BOSTON, MA US",6,0,51,60,44,NA,NA,NA,NA,NA,NA,NA,NA
1030,4/15/2017,USW00014739,"BOSTON, MA US",7,0,54,70,42,I172029267,01:18:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1031,4/15/2017,USW00014739,"BOSTON, MA US",7,0,54,70,42,I172029428,16:54:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1032,4/16/2017,USW00014739,"BOSTON, MA US",1,0,69,86,57,NA,NA,NA,NA,NA,NA,NA,NA
1033,4/17/2017,USW00014739,"BOSTON, MA US",2,0,70,75,49,I172029794,00:48:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1034,4/18/2017,USW00014739,"BOSTON, MA US",3,0,49,51,39,NA,NA,NA,NA,NA,NA,NA,NA
1035,4/19/2017,USW00014739,"BOSTON, MA US",4,0.07,45,56,39,NA,NA,NA,NA,NA,NA,NA,NA
1036,4/20/2017,USW00014739,"BOSTON, MA US",5,0.01,48,55,44,NA,NA,NA,NA,NA,NA,NA,NA
1037,4/21/2017,USW00014739,"BOSTON, MA US",6,0.51,45,45,44,I172031211,20:53:00+00,B2,Fatal,Male,Black or African American,Hispanic or Latinx,f
1038,4/22/2017,USW00014739,"BOSTON, MA US",7,0.05,44,45,43,NA,NA,NA,NA,NA,NA,NA,NA
1039,4/23/2017,USW00014739,"BOSTON, MA US",1,0,47,58,41,I172031721,20:33:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1040,4/23/2017,USW00014739,"BOSTON, MA US",1,0,47,58,41,I172031740,22:52:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1041,4/23/2017,USW00014739,"BOSTON, MA US",1,0,47,58,41,I172031688,18:40:00+00,E13,Non-Fatal,Female,White,Hispanic or Latinx,f
1042,4/23/2017,USW00014739,"BOSTON, MA US",1,0,47,58,41,I172031721,20:33:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
1043,4/23/2017,USW00014739,"BOSTON, MA US",1,0,47,58,41,I172031736,22:13:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
1044,4/24/2017,USW00014739,"BOSTON, MA US",2,0,53,64,45,I172032046,20:01:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1045,4/24/2017,USW00014739,"BOSTON, MA US",2,0,53,64,45,I172032046,20:01:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1046,4/25/2017,USW00014739,"BOSTON, MA US",3,0.89,49,50,45,I172032306,18:23:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1047,4/26/2017,USW00014739,"BOSTON, MA US",4,0.56,50,56,45,NA,NA,NA,NA,NA,NA,NA,NA
1048,4/27/2017,USW00014739,"BOSTON, MA US",5,0,53,59,50,I172032945,21:57:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1049,4/28/2017,USW00014739,"BOSTON, MA US",6,0.01,63,82,51,I172033274,22:28:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1050,4/28/2017,USW00014739,"BOSTON, MA US",6,0.01,63,82,51,I172033274,22:28:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1051,4/28/2017,USW00014739,"BOSTON, MA US",6,0.01,63,82,51,I172033274,22:28:00+00,C11,Non-Fatal,Male,White,Not Hispanic or Latinx,t
1052,4/29/2017,USW00014739,"BOSTON, MA US",7,0,73,84,59,NA,NA,NA,NA,NA,NA,NA,NA
1053,4/30/2017,USW00014739,"BOSTON, MA US",1,0.01,55,64,45,I172033610,00:06:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1054,5/1/2017,USW00014739,"BOSTON, MA US",2,0,47,48,45,NA,NA,NA,NA,NA,NA,NA,NA
1055,5/2/2017,USW00014739,"BOSTON, MA US",3,0.19,49,66,44,NA,NA,NA,NA,NA,NA,NA,NA
1056,5/3/2017,USW00014739,"BOSTON, MA US",4,0,56,64,49,I172034834,21:54:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1057,5/3/2017,USW00014739,"BOSTON, MA US",4,0,56,64,49,I172034834,21:54:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
1058,5/4/2017,USW00014739,"BOSTON, MA US",5,0,51,56,46,NA,NA,NA,NA,NA,NA,NA,NA
1059,5/5/2017,USW00014739,"BOSTON, MA US",6,0.64,49,51,47,I172035478,21:35:38+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1060,5/6/2017,USW00014739,"BOSTON, MA US",7,0.1,56,65,49,NA,NA,NA,NA,NA,NA,NA,NA
1061,5/7/2017,USW00014739,"BOSTON, MA US",1,0,58,64,50,I172035784,02:04:01+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,f
1062,5/8/2017,USW00014739,"BOSTON, MA US",2,0,50,55,44,NA,NA,NA,NA,NA,NA,NA,NA
1063,5/9/2017,USW00014739,"BOSTON, MA US",3,0,47,52,42,I172036626,23:33:00+00,C6,Non-Fatal,Male,White,Hispanic or Latinx,f
1064,5/9/2017,USW00014739,"BOSTON, MA US",3,0,47,52,42,I172036620,22:36:00+00,E18,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1065,5/10/2017,USW00014739,"BOSTON, MA US",4,0,50,55,47,NA,NA,NA,NA,NA,NA,NA,NA
1066,5/11/2017,USW00014739,"BOSTON, MA US",5,0,51,54,48,NA,NA,NA,NA,NA,NA,NA,NA
1067,5/12/2017,USW00014739,"BOSTON, MA US",6,0.01,49,53,47,NA,NA,NA,NA,NA,NA,NA,NA
1068,5/13/2017,USW00014739,"BOSTON, MA US",7,0.02,49,53,45,I172037641,13:40:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,t
1069,5/13/2017,USW00014739,"BOSTON, MA US",7,0.02,49,53,45,I172037641,13:40:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1070,5/13/2017,USW00014739,"BOSTON, MA US",7,0.02,49,53,45,I172037777,22:57:00+00,C11,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1071,5/14/2017,USW00014739,"BOSTON, MA US",1,0.95,48,51,46,NA,NA,NA,NA,NA,NA,NA,NA
1072,5/15/2017,USW00014739,"BOSTON, MA US",2,0.07,51,61,47,NA,NA,NA,NA,NA,NA,NA,NA
1073,5/16/2017,USW00014739,"BOSTON, MA US",3,0,65,81,55,NA,NA,NA,NA,NA,NA,NA,NA
1074,5/17/2017,USW00014739,"BOSTON, MA US",4,0,75,92,60,NA,NA,NA,NA,NA,NA,NA,NA
1075,5/18/2017,USW00014739,"BOSTON, MA US",5,0.05,84,95,71,I172039041,01:48:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1076,5/19/2017,USW00014739,"BOSTON, MA US",6,0.01,80,90,58,NA,NA,NA,NA,NA,NA,NA,NA
1077,5/20/2017,USW00014739,"BOSTON, MA US",7,0,58,59,52,I172039930,20:16:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1078,5/21/2017,USW00014739,"BOSTON, MA US",1,0,56,61,48,I172040229,22:10:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1079,5/21/2017,USW00014739,"BOSTON, MA US",1,0,56,61,48,I172040210,20:55:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1080,5/22/2017,USW00014739,"BOSTON, MA US",2,0.12,54,56,50,NA,NA,NA,NA,NA,NA,NA,NA
1081,5/23/2017,USW00014739,"BOSTON, MA US",3,0,57,68,53,I172040839,22:52:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,f
1082,5/24/2017,USW00014739,"BOSTON, MA US",4,0,59,64,54,NA,NA,NA,NA,NA,NA,NA,NA
1083,5/25/2017,USW00014739,"BOSTON, MA US",5,0.63,53,55,50,I172041368,15:02:10+00,C11,Non-Fatal,Male,Black or African American,Hispanic or Latinx,f
1084,5/26/2017,USW00014739,"BOSTON, MA US",6,0.55,53,60,49,I172041785,22:05:40+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1085,5/27/2017,USW00014739,"BOSTON, MA US",7,0,56,61,53,I172041830,02:36:15+00,A1,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1086,5/28/2017,USW00014739,"BOSTON, MA US",1,0,58,67,54,NA,NA,NA,NA,NA,NA,NA,NA
1087,5/29/2017,USW00014739,"BOSTON, MA US",2,0.05,53,54,49,NA,NA,NA,NA,NA,NA,NA,NA
1088,5/30/2017,USW00014739,"BOSTON, MA US",3,0,51,59,49,NA,NA,NA,NA,NA,NA,NA,NA
1089,5/31/2017,USW00014739,"BOSTON, MA US",4,0.06,59,68,54,NA,NA,NA,NA,NA,NA,NA,NA
1090,6/1/2017,USW00014739,"BOSTON, MA US",5,0.16,67,79,56,NA,NA,NA,NA,NA,NA,NA,NA
1091,6/2/2017,USW00014739,"BOSTON, MA US",6,0.01,65,72,51,I172043809,17:58:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1092,6/2/2017,USW00014739,"BOSTON, MA US",6,0.01,65,72,51,I172043809,17:58:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1093,6/3/2017,USW00014739,"BOSTON, MA US",7,0,61,69,52,I172044102,18:38:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1094,6/3/2017,USW00014739,"BOSTON, MA US",7,0,61,69,52,I172044027,14:24:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1095,6/4/2017,USW00014739,"BOSTON, MA US",1,0.18,62,70,54,NA,NA,NA,NA,NA,NA,NA,NA
1096,6/5/2017,USW00014739,"BOSTON, MA US",2,0.59,56,57,52,NA,NA,NA,NA,NA,NA,NA,NA
1097,6/6/2017,USW00014739,"BOSTON, MA US",3,0.8,50,52,47,NA,NA,NA,NA,NA,NA,NA,NA
1098,6/7/2017,USW00014739,"BOSTON, MA US",4,0.04,54,62,50,I172045331,21:56:00+00,D4,Non-Fatal,Female,White,Hispanic or Latinx,f
1099,6/7/2017,USW00014739,"BOSTON, MA US",4,0.04,54,62,50,I172045333,22:07:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,f
1100,6/7/2017,USW00014739,"BOSTON, MA US",4,0.04,54,62,50,I172045363,22:28:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1101,6/7/2017,USW00014739,"BOSTON, MA US",4,0.04,54,62,50,I172045363,22:28:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1102,6/8/2017,USW00014739,"BOSTON, MA US",5,0,61,71,51,I172045372,01:42:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,f
1103,6/9/2017,USW00014739,"BOSTON, MA US",6,0,63,79,55,I172045865,15:32:44+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1104,6/10/2017,USW00014739,"BOSTON, MA US",7,0,73,85,61,I172045999,00:33:13+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1105,6/10/2017,USW00014739,"BOSTON, MA US",7,0,73,85,61,I172046001,01:02:23+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1106,6/11/2017,USW00014739,"BOSTON, MA US",1,0,79,92,66,I172046423,12:48:28+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1107,6/12/2017,USW00014739,"BOSTON, MA US",2,0,84,95,71,I172046900,20:44:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1108,6/12/2017,USW00014739,"BOSTON, MA US",2,0,84,95,71,I172046848,17:44:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1109,6/13/2017,USW00014739,"BOSTON, MA US",3,0.53,85,95,72,I172047249,18:59:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1110,6/14/2017,USW00014739,"BOSTON, MA US",4,0,71,73,59,I172047604,18:11:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,f
1111,6/15/2017,USW00014739,"BOSTON, MA US",5,0,64,75,57,NA,NA,NA,NA,NA,NA,NA,NA
1112,6/16/2017,USW00014739,"BOSTON, MA US",6,2.13,64,71,57,I172048352,22:32:00+00,C11,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
1113,6/17/2017,USW00014739,"BOSTON, MA US",7,0.02,61,69,58,NA,NA,NA,NA,NA,NA,NA,NA
1114,6/18/2017,USW00014739,"BOSTON, MA US",1,0,72,84,68,I172048679,03:02:00+00,C11,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
1115,6/18/2017,USW00014739,"BOSTON, MA US",1,0,72,84,68,I172048679,03:02:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1116,6/19/2017,USW00014739,"BOSTON, MA US",2,0.03,75,85,70,I172049184,20:30:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1117,6/19/2017,USW00014739,"BOSTON, MA US",2,0.03,75,85,70,I172049184,20:30:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1118,6/20/2017,USW00014739,"BOSTON, MA US",3,0.13,76,86,68,NA,NA,NA,NA,NA,NA,NA,NA
1119,6/21/2017,USW00014739,"BOSTON, MA US",4,0,76,84,67,NA,NA,NA,NA,NA,NA,NA,NA
1120,6/22/2017,USW00014739,"BOSTON, MA US",5,0,74,84,65,NA,NA,NA,NA,NA,NA,NA,NA
1121,6/23/2017,USW00014739,"BOSTON, MA US",6,0,76,90,65,NA,NA,NA,NA,NA,NA,NA,NA
1122,6/24/2017,USW00014739,"BOSTON, MA US",7,0.08,76,88,71,I172050746,16:29:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1123,6/25/2017,USW00014739,"BOSTON, MA US",1,0,77,85,65,I172050864,00:11:00+00,E13,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
1124,6/25/2017,USW00014739,"BOSTON, MA US",1,0,77,85,65,I172050866,00:10:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,f
1125,6/26/2017,USW00014739,"BOSTON, MA US",2,0,71,80,62,I172051446,19:27:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1126,6/26/2017,USW00014739,"BOSTON, MA US",2,0,71,80,62,I172051378,16:14:00+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,f
1127,6/27/2017,USW00014739,"BOSTON, MA US",3,0.08,68,77,58,NA,NA,NA,NA,NA,NA,NA,NA
1128,6/28/2017,USW00014739,"BOSTON, MA US",4,0,67,79,58,I172051926,09:52:00+00,C11,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1129,6/29/2017,USW00014739,"BOSTON, MA US",5,0,71,79,63,I172052482,20:30:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1130,6/29/2017,USW00014739,"BOSTON, MA US",5,0,71,79,63,I172052230,02:11:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1131,6/29/2017,USW00014739,"BOSTON, MA US",5,0,71,79,63,I172052482,20:30:00+00,C11,Non-Fatal,Male,Black or African American,Hispanic or Latinx,t
1132,6/30/2017,USW00014739,"BOSTON, MA US",6,0.07,74,84,68,I172052541,00:42:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,t
1133,6/30/2017,USW00014739,"BOSTON, MA US",6,0.07,74,84,68,I172052541,00:42:00+00,E13,Non-Fatal,Male,White,Hispanic or Latinx,t
1134,7/1/2017,USW00014739,"BOSTON, MA US",7,0.11,76,88,69,I172053026,15:24:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1135,7/2/2017,USW00014739,"BOSTON, MA US",1,0,79,90,71,I172053412,23:10:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1136,7/2/2017,USW00014739,"BOSTON, MA US",1,0,79,90,71,I172053412,23:10:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1137,7/2/2017,USW00014739,"BOSTON, MA US",1,0,79,90,71,I172053177,02:32:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1138,7/2/2017,USW00014739,"BOSTON, MA US",1,0,79,90,71,I172053412,23:10:00+00,B2,Non-Fatal,Male,White,Hispanic or Latinx,t
1139,7/2/2017,USW00014739,"BOSTON, MA US",1,0,79,90,71,I172053409,23:15:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1140,7/3/2017,USW00014739,"BOSTON, MA US",2,0,80,87,71,I172053750,23:37:00+00,D4,Non-Fatal,Male,Black or African American,Hispanic or Latinx,t
1141,7/3/2017,USW00014739,"BOSTON, MA US",2,0,80,87,71,I172053750,23:37:00+00,D4,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
1142,7/3/2017,USW00014739,"BOSTON, MA US",2,0,80,87,71,I172053750,23:37:00+00,D4,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,t
1143,7/4/2017,USW00014739,"BOSTON, MA US",3,0,76,82,67,172053760,01:36:00+00,B3,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
1144,7/4/2017,USW00014739,"BOSTON, MA US",3,0,76,82,67,I172053819,09:56:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1145,7/4/2017,USW00014739,"BOSTON, MA US",3,0,76,82,67,I172053885,16:54:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1146,7/5/2017,USW00014739,"BOSTON, MA US",4,0,71,79,62,I172054029,02:36:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1147,7/6/2017,USW00014739,"BOSTON, MA US",5,0,71,83,61,I172054624,18:44:00+00,B2,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1148,7/6/2017,USW00014739,"BOSTON, MA US",5,0,71,83,61,I172054624,18:44:00+00,B2,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1149,7/6/2017,USW00014739,"BOSTON, MA US",5,0,71,83,61,I172054477,10:38:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1150,7/6/2017,USW00014739,"BOSTON, MA US",5,0,71,83,61,I172054407,00:22:00+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,f
1151,7/7/2017,USW00014739,"BOSTON, MA US",6,0.3,67,70,62,I172054982,22:43:00+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1152,7/8/2017,USW00014739,"BOSTON, MA US",7,0.4,71,87,63,NA,NA,NA,NA,NA,NA,NA,NA
1153,7/9/2017,USW00014739,"BOSTON, MA US",1,0,74,83,66,NA,NA,NA,NA,NA,NA,NA,NA
1154,7/10/2017,USW00014739,"BOSTON, MA US",2,0,77,87,65,I172055874,21:45:00+00,C11,Non-Fatal,Male,White,Hispanic or Latinx,f
1155,7/10/2017,USW00014739,"BOSTON, MA US",2,0,77,87,65,I172055848,19:25:00+00,B3,Non-Fatal,Male,White,Hispanic or Latinx,f
1156,7/11/2017,USW00014739,"BOSTON, MA US",3,0.17,73,83,67,I172056146,19:32:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1157,7/12/2017,USW00014739,"BOSTON, MA US",4,1.33,76,82,69,I172056326,12:01:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1158,7/13/2017,USW00014739,"BOSTON, MA US",5,0.14,66,70,58,I172056811,22:26:40+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1159,7/14/2017,USW00014739,"BOSTON, MA US",6,0,62,67,60,NA,NA,NA,NA,NA,NA,NA,NA
1160,7/15/2017,USW00014739,"BOSTON, MA US",7,0,66,73,62,I172057407,22:51:37+00,D4,Fatal,Male,White,Hispanic or Latinx,f
1161,7/16/2017,USW00014739,"BOSTON, MA US",1,0,74,81,69,I172057488,08:54:23+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1162,7/16/2017,USW00014739,"BOSTON, MA US",1,0,74,81,69,I172057678,22:11:10+00,C11,Fatal,Male,White,Not Hispanic or Latinx,f
1163,7/17/2017,USW00014739,"BOSTON, MA US",2,0,76,83,68,I172057934,17:23:00+00,B3,Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1164,7/17/2017,USW00014739,"BOSTON, MA US",2,0,76,83,68,I172057934,17:23:00+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,t
1165,7/17/2017,USW00014739,"BOSTON, MA US",2,0,76,83,68,I172058042,23:42:00+00,B2,Non-Fatal,Female,Black or African American,Not Hispanic or Latinx,f
1166,7/18/2017,USW00014739,"BOSTON, MA US",3,0.12,74,82,68,I172058253,16:17:23+00,B2,Fatal,Male,White,Not Hispanic or Latinx,f
1167,7/19/2017,USW00014739,"BOSTON, MA US",4,0,79,93,72,I172058490,11:35:49+00,C11,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1168,7/20/2017,USW00014739,"BOSTON, MA US",5,0,84,92,71,NA,NA,NA,NA,NA,NA,NA,NA
1169,7/21/2017,USW00014739,"BOSTON, MA US",6,0,81,91,73,NA,NA,NA,NA,NA,NA,NA,NA
1170,7/22/2017,USW00014739,"BOSTON, MA US",7,0,78,83,73,NA,NA,NA,NA,NA,NA,NA,NA
1171,7/23/2017,USW00014739,"BOSTON, MA US",1,0,71,77,64,NA,NA,NA,NA,NA,NA,NA,NA
1172,7/24/2017,USW00014739,"BOSTON, MA US",2,1.41,62,65,57,I172059929,01:04:00+00,E13,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1173,7/25/2017,USW00014739,"BOSTON, MA US",3,0.01,60,65,56,NA,NA,NA,NA,NA,NA,NA,NA
1174,7/26/2017,USW00014739,"BOSTON, MA US",4,0,67,77,59,NA,NA,NA,NA,NA,NA,NA,NA
1175,7/27/2017,USW00014739,"BOSTON, MA US",5,0.04,67,75,63,I172061068,16:00:59+00,D4,Non-Fatal,Male,White,Hispanic or Latinx,f
1176,7/28/2017,USW00014739,"BOSTON, MA US",6,0,72,82,66,NA,NA,NA,NA,NA,NA,NA,NA
1177,7/29/2017,USW00014739,"BOSTON, MA US",7,0,68,71,60,I172061724,18:05:08+00,C6,Non-Fatal,Male,White,Not Hispanic or Latinx,f
1178,7/29/2017,USW00014739,"BOSTON, MA US",7,0,68,71,60,I172061771,21:23:17+00,B2,Non-Fatal,Male,Asian,Not Hispanic or Latinx,f
1179,7/30/2017,USW00014739,"BOSTON, MA US",1,0,66,73,60,I172062010,19:21:13+00,B3,Non-Fatal,Male,Black or African American,Not Hispanic or Latinx,f
1180,7/30/2017,USW00014739,"BOSTON, MA US",1,0,66,73,60,I172062015,19:21:31+00,E18,Non-Fatal,Male,Unknown,Unknown,f
1181,7/31/2017,USW00014739,"BOSTON, MA US",2,0,70,80,61,NA,NA,NA,NA,NA,NA,NA,NA
